original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no
"This in't a narrative cinema -- i do n't know if it's possible to make a narrative film about september 11th , though i'm certain some will try .",0,0.9735392332077026,0.02646076679229736,but it 's as near as anyone has dared to come,0,0.6461329460144043,0.3538670539855957,"This in't a narrative cinema -- i do n't know if i's possible to make a narrative film about september 11th , though i'm certain some will try -- but it 's as near as anyone has dared to come .",1,0.1343638896942139,0.8656361103057861,16570,421,t2,4924
"This in't a narrative cinema -- i do n't know if it's possible to make a narrative film about september 11th , though i'm sure some will attempt .",0,0.9801386594772339,0.01986134052276611,but it 's as near as anyone has dared to come,0,0.6461329460144043,0.3538670539855957,"This in't a narrative cinema -- i do n't know if i's possible to make a narrative film about september 11th , though i'm sure some will attempt -- but it 's as near as anyone has dared to come .",1,0.0869063138961792,0.9130936861038208,16578,421,t2,4925
"This in't a narrative cinema -- i do n't know if it's possible to make a narrative film about september 11th , though i'm sure some will seek .",0,0.938296377658844,0.06170362234115601,but it 's as near as anyone has dared to come,0,0.6461329460144043,0.3538670539855957,"This in't a narrative cinema -- i do n't know if i's possible to make a narrative film about september 11th , though i'm sure some will seek -- but it 's as near as anyone has dared to come .",1,0.06414836645126343,0.9358516335487366,16586,421,t2,4926
"This in't a narrative cinema -- i do n't know if it's possible to make a narrative film about september 11th , though i'm sure some will hear .",0,0.9694499969482422,0.03055000305175781,but it 's as near as anyone has dared to come,0,0.6461329460144043,0.3538670539855957,"This in't a narrative cinema -- i do n't know if i's possible to make a narrative film about september 11th , though i'm sure some will hear -- but it 's as near as anyone has dared to come .",1,0.06921648979187012,0.9307835102081299,16594,421,t2,4927
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an enjoyably unpretentious way .",0,0.520186722278595,0.479813277721405,to expend ninety minutes,0,0.9205330610275269,0.07946693897247314,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an enjoyably unpretentious way to expend ninety minutes .",1,0.1965489983558655,0.8034510016441345,16736,432,t3,4959
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an enjoyably unpretentious way .",0,0.520186722278595,0.479813277721405,to spend ninety mins,0,0.7560752630233765,0.2439247369766235,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an enjoyably unpretentious way to spend ninety mins .",1,0.07992732524871826,0.9200726747512817,16737,432,t3,4959
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an enjoyably unpretentious way .",0,0.520186722278595,0.479813277721405,to spend ninety hours,0,0.8463172912597656,0.1536827087402344,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an enjoyably unpretentious way to spend ninety hours .",1,0.08706033229827881,0.9129396677017212,16738,432,t3,4959
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an enjoyably unpretentious way .",0,0.520186722278595,0.479813277721405,to spend ninety seconds,0,0.8554671406745911,0.1445328593254089,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an enjoyably unpretentious way to spend ninety seconds .",1,0.2107078433036804,0.7892921566963196,16739,432,t3,4959
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an pleasantly unpretentious way .",0,0.854580283164978,0.145419716835022,to expend ninety minutes,0,0.9205330610275269,0.07946693897247314,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an pleasantly unpretentious way to expend ninety minutes .",0,0.5336796045303345,0.4663203954696655,16740,432,t3,4960
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an pleasantly unpretentious way .",0,0.854580283164978,0.145419716835022,to spend ninety mins,0,0.7560752630233765,0.2439247369766235,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an pleasantly unpretentious way to spend ninety mins .",1,0.2802444100379944,0.7197555899620056,16741,432,t3,4960
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an pleasantly unpretentious way .",0,0.854580283164978,0.145419716835022,to spend ninety hours,0,0.8463172912597656,0.1536827087402344,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an pleasantly unpretentious way to spend ninety hours .",1,0.3271442055702209,0.672855794429779,16742,432,t3,4960
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an pleasantly unpretentious way .",0,0.854580283164978,0.145419716835022,to spend ninety seconds,0,0.8554671406745911,0.1445328593254089,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an pleasantly unpretentious way to spend ninety seconds .",0,0.6532273292541504,0.3467726707458496,16743,432,t3,4960
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an agreeably understated way .",0,0.9562597870826721,0.04374021291732788,to spend ninety mins,0,0.7560752630233765,0.2439247369766235,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an agreeably understated way to spend ninety mins .",0,0.681487500667572,0.318512499332428,16745,432,t3,4961
"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an agreeably understated way .",0,0.9562597870826721,0.04374021291732788,to spend ninety hours,0,0.8463172912597656,0.1536827087402344,"Somewhere short of tremors on the Modern b-scene : neither as funny nor as clever , though an agreeably understated way to spend ninety hours .",0,0.721397340297699,0.278602659702301,16746,432,t3,4961
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an enjoyably unpretentious way .",0,0.5481873154640198,0.4518126845359802,to expend ninety minutes,0,0.9205330610275269,0.07946693897247314,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an enjoyably unpretentious way to expend ninety minutes .",1,0.235093891620636,0.764906108379364,16764,432,t3,4966
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an enjoyably unpretentious way .",0,0.5481873154640198,0.4518126845359802,to spend ninety mins,0,0.7560752630233765,0.2439247369766235,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an enjoyably unpretentious way to spend ninety mins .",1,0.09405934810638428,0.9059406518936157,16765,432,t3,4966
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an enjoyably unpretentious way .",0,0.5481873154640198,0.4518126845359802,to spend ninety hours,0,0.8463172912597656,0.1536827087402344,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an enjoyably unpretentious way to spend ninety hours .",1,0.1034969091415405,0.8965030908584595,16766,432,t3,4966
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an enjoyably unpretentious way .",0,0.5481873154640198,0.4518126845359802,to spend ninety seconds,0,0.8554671406745911,0.1445328593254089,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an enjoyably unpretentious way to spend ninety seconds .",1,0.242570698261261,0.757429301738739,16767,432,t3,4966
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an pleasantly unpretentious way .",0,0.8764551877975464,0.1235448122024536,to expend ninety minutes,0,0.9205330610275269,0.07946693897247314,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an pleasantly unpretentious way to expend ninety minutes .",0,0.6245760321617126,0.3754239678382874,16768,432,t3,4967
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an pleasantly unpretentious way .",0,0.8764551877975464,0.1235448122024536,to spend ninety mins,0,0.7560752630233765,0.2439247369766235,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an pleasantly unpretentious way to spend ninety mins .",1,0.3609455823898315,0.6390544176101685,16769,432,t3,4967
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an pleasantly unpretentious way .",0,0.8764551877975464,0.1235448122024536,to spend ninety hours,0,0.8463172912597656,0.1536827087402344,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an pleasantly unpretentious way to spend ninety hours .",1,0.4000853896141052,0.5999146103858948,16770,432,t3,4967
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an pleasantly unpretentious way .",0,0.8764551877975464,0.1235448122024536,to spend ninety seconds,0,0.8554671406745911,0.1445328593254089,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an pleasantly unpretentious way to spend ninety seconds .",0,0.7131031155586243,0.2868968844413757,16771,432,t3,4967
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an agreeably understated way .",0,0.9604525566101074,0.03954744338989258,to spend ninety mins,0,0.7560752630233765,0.2439247369766235,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an agreeably understated way to spend ninety mins .",0,0.7563919425010681,0.2436080574989319,16773,432,t3,4968
"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an agreeably understated way .",0,0.9604525566101074,0.03954744338989258,to spend ninety hours,0,0.8463172912597656,0.1536827087402344,"Somewhere short of tremors on the innovative b-scene : neither as funny nor as clever , though an agreeably understated way to spend ninety hours .",0,0.7773935198783875,0.2226064801216125,16774,432,t3,4968
This is how you use effects .,1,0.04516774415969849,0.9548322558403015,extra,1,0.0457383394241333,0.9542616605758667,This is how you use extra effects .,1,0.2131279706954956,0.7868720293045044,16857,443,t0,5000
To imagine the life of harry potter as a martial arts adventure said by a lobotomized woody allen is to have some idea of the fate .,0,0.8700954914093018,0.1299045085906982,that lies in store,0,0.8880959749221802,0.1119040250778198,To imagine the life of harry potter as a martial arts adventure said by a lobotomized woody allen is to have some idea of the fate that lies in store .,0,0.7656594514846802,0.2343405485153198,16891,445,t2,5011
To imagine the life of harry potter as a martial arts adventure assured by a lobotomized woody allen is to have some idea of the fate .,1,0.3756855726242065,0.6243144273757935,that lies in store,0,0.8880959749221802,0.1119040250778198,To imagine the life of harry potter as a martial arts adventure assured by a lobotomized woody allen is to have some idea of the fate that lies in store .,1,0.2681592106819153,0.7318407893180847,16895,445,t2,5013
To imagine the life of harry potter as a martial arts escapade assured by a lobotomized woody allen is to have some idea of the fate .,0,0.8330821990966797,0.1669178009033203,that lies in store,0,0.8880959749221802,0.1119040250778198,To imagine the life of harry potter as a martial arts escapade assured by a lobotomized woody allen is to have some idea of the fate that lies in store .,0,0.7273139953613281,0.2726860046386719,16901,445,t2,5016
Ecks one .,0,0.6871780753135681,0.3128219246864319,this,1,0.05025911331176758,0.9497408866882324,Ecks this one .,0,0.7954135537147522,0.2045864462852478,17087,451,t0,5086
Ecks this one .,0,0.7954135537147522,0.2045864462852478,off your must-see listing,0,0.9701002240180969,0.02989977598190308,Ecks this one off your must-see listing .,0,0.6301374435424805,0.3698625564575195,17088,451,t1,5087
Never into exploitation .,0,0.9769996404647827,0.02300035953521729,( sinks ),0,0.9952503442764282,0.004749655723571777,Never ( sinks ) into exploitation .,0,0.792001485824585,0.207998514175415,17408,474,t0,5173
"If shayamalan wanted to tell a history about a Man , why didn't he just do it ?",0,0.7415493130683899,0.2584506869316101,who suffers his faith,0,0.9746158123016357,0.02538418769836426,"If shayamalan wanted to tell a history about a Man who suffers his faith , why didn't he just do it ?",0,0.5142748355865479,0.4857251644134521,17865,499,t2,5338
"If shayamalan wanted to tell a story about a Man who suffers his faith , why didn't he just do it ?",0,0.8650563359260559,0.1349436640739441,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a story about a Man who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.6796432137489319,0.3203567862510681,17873,499,t3,5340
"If shayamalan wanted to tell a story about a Man who suffers his faith , why didn't he just do it ?",0,0.8650563359260559,0.1349436640739441,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to tell a story about a Man who suffers his faith , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.7516935467720032,0.2483064532279968,17874,499,t3,5340
"If shayamalan wanted to tell a story about a Man who suffers his faith , why didn't he just do it ?",0,0.8650563359260559,0.1349436640739441,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a story about a Man who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.7313422560691833,0.2686577439308167,17875,499,t3,5340
"If shayamalan wanted to tell a story about a gentleman who suffers his faith , why didn't he just do it ?",0,0.8589064478874207,0.1410935521125793,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a story about a gentleman who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.6743427515029907,0.3256572484970093,17888,499,t3,5343
"If shayamalan wanted to tell a story about a gentleman who suffers his faith , why didn't he just do it ?",0,0.8589064478874207,0.1410935521125793,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to tell a story about a gentleman who suffers his faith , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.7410475015640259,0.2589524984359741,17889,499,t3,5343
"If shayamalan wanted to tell a story about a gentleman who suffers his faith , why didn't he just do it ?",0,0.8589064478874207,0.1410935521125793,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a story about a gentleman who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.7287819981575012,0.2712180018424988,17890,499,t3,5343
"If shayamalan needed to tell a story about a Man who suffers his faith , why didn't he just do it ?",0,0.9121041297912598,0.08789587020874023,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan needed to tell a story about a Man who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.8002468347549438,0.1997531652450562,17903,499,t3,5346
"If shayamalan needed to tell a story about a Man who suffers his faith , why didn't he just do it ?",0,0.9121041297912598,0.08789587020874023,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan needed to tell a story about a Man who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.7865697145462036,0.2134302854537964,17905,499,t3,5346
"If shayamalan needed to tell a story about a gentleman who suffers his faith , why didn't he just do it ?",0,0.9122442007064819,0.08775579929351807,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan needed to tell a story about a gentleman who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.807390570640564,0.192609429359436,17918,499,t3,5349
"If shayamalan needed to tell a story about a gentleman who suffers his faith , why didn't he just do it ?",0,0.9122442007064819,0.08775579929351807,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan needed to tell a story about a gentleman who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.7981396317481995,0.2018603682518005,17920,499,t3,5349
"If shayamalan wanted to say a story about a Man who suffers his faith , why didn't he just do it ?",0,0.8962647914886475,0.1037352085113525,instead of using sorry sci-fi as window dressing,0,0.8215914368629456,0.1784085631370544,"If shayamalan wanted to say a story about a Man who suffers his faith , why didn't he just do it , instead of using sorry sci-fi as window dressing ?",0,0.795197069644928,0.204802930355072,17932,499,t3,5352
"If shayamalan wanted to say a story about a Man who suffers his faith , why didn't he just do it ?",0,0.8962647914886475,0.1037352085113525,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to say a story about a Man who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.6914724111557007,0.3085275888442993,17933,499,t3,5352
"If shayamalan wanted to say a story about a Man who suffers his faith , why didn't he just do it ?",0,0.8962647914886475,0.1037352085113525,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to say a story about a Man who suffers his faith , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.7497367858886719,0.2502632141113281,17934,499,t3,5352
"If shayamalan wanted to say a story about a Man who suffers his faith , why didn't he just do it ?",0,0.8962647914886475,0.1037352085113525,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to say a story about a Man who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.721839427947998,0.278160572052002,17935,499,t3,5352
"If shayamalan wanted to say a story about a gentleman who suffers his faith , why didn't he just do it ?",0,0.8967229127883911,0.1032770872116089,instead of using sorry sci-fi as window dressing,0,0.8215914368629456,0.1784085631370544,"If shayamalan wanted to say a story about a gentleman who suffers his faith , why didn't he just do it , instead of using sorry sci-fi as window dressing ?",0,0.7815368175506592,0.2184631824493408,17947,499,t3,5355
"If shayamalan wanted to say a story about a gentleman who suffers his faith , why didn't he just do it ?",0,0.8967229127883911,0.1032770872116089,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to say a story about a gentleman who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.7004241943359375,0.2995758056640625,17948,499,t3,5355
"If shayamalan wanted to say a story about a gentleman who suffers his faith , why didn't he just do it ?",0,0.8967229127883911,0.1032770872116089,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to say a story about a gentleman who suffers his faith , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.7552677392959595,0.2447322607040405,17949,499,t3,5355
"If shayamalan wanted to say a story about a gentleman who suffers his faith , why didn't he just do it ?",0,0.8967229127883911,0.1032770872116089,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to say a story about a gentleman who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.733271062374115,0.266728937625885,17950,499,t3,5355
"If shayamalan wanted to tell a tale about a Man who suffers his faith , why didn't he just do it ?",0,0.8490275740623474,0.1509724259376526,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a tale about a Man who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.6800109148025513,0.3199890851974487,17963,499,t3,5358
"If shayamalan wanted to tell a tale about a Man who suffers his faith , why didn't he just do it ?",0,0.8490275740623474,0.1509724259376526,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a tale about a Man who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.7246192693710327,0.2753807306289673,17965,499,t3,5358
"If shayamalan wanted to tell a tale about a gentleman who suffers his faith , why didn't he just do it ?",0,0.8156492710113525,0.1843507289886475,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a tale about a gentleman who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.634384036064148,0.3656159639358521,17978,499,t3,5361
"If shayamalan wanted to tell a tale about a gentleman who suffers his faith , why didn't he just do it ?",0,0.8156492710113525,0.1843507289886475,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a tale about a gentleman who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.6906904578208923,0.3093095421791077,17980,499,t3,5361
"If shayamalan wanted to tell a narrative about a Man who suffers his faith , why didn't he just do it ?",0,0.894288182258606,0.105711817741394,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a narrative about a Man who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.7293468117713928,0.2706531882286072,17993,499,t3,5364
"If shayamalan wanted to tell a narrative about a Man who suffers his faith , why didn't he just do it ?",0,0.894288182258606,0.105711817741394,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to tell a narrative about a Man who suffers his faith , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.7901795506477356,0.2098204493522644,17994,499,t3,5364
"If shayamalan wanted to tell a narrative about a Man who suffers his faith , why didn't he just do it ?",0,0.894288182258606,0.105711817741394,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a narrative about a Man who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.7724370956420898,0.2275629043579102,17995,499,t3,5364
"If shayamalan wanted to tell a narrative about a gentleman who suffers his faith , why didn't he just do it ?",0,0.9059537649154663,0.09404623508453369,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a narrative about a gentleman who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.7437045574188232,0.2562954425811768,18008,499,t3,5367
"If shayamalan wanted to tell a narrative about a gentleman who suffers his faith , why didn't he just do it ?",0,0.9059537649154663,0.09404623508453369,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to tell a narrative about a gentleman who suffers his faith , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.7950472831726074,0.2049527168273926,18009,499,t3,5367
"If shayamalan wanted to tell a narrative about a gentleman who suffers his faith , why didn't he just do it ?",0,0.9059537649154663,0.09404623508453369,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a narrative about a gentleman who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.788054883480072,0.211945116519928,18010,499,t3,5367
"If shayamalan wanted to tell a history about a Man who suffers his faith , why didn't he just do it ?",0,0.5142748355865479,0.4857251644134521,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a history about a Man who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",1,0.3639965057373047,0.6360034942626953,18023,499,t3,5370
"If shayamalan wanted to tell a history about a Man who suffers his faith , why didn't he just do it ?",0,0.5142748355865479,0.4857251644134521,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a history about a Man who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",1,0.4047080874443054,0.5952919125556946,18025,499,t3,5370
"If shayamalan wanted to tell a history about a Man who loses his religion , why didn't he just do it ?",0,0.8898041248321533,0.1101958751678467,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a history about a Man who loses his religion , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.7266145944595337,0.2733854055404663,18028,499,t3,5371
"If shayamalan wanted to tell a history about a Man who loses his religion , why didn't he just do it ?",0,0.8898041248321533,0.1101958751678467,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to tell a history about a Man who loses his religion , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.7626614570617676,0.2373385429382324,18029,499,t3,5371
"If shayamalan wanted to tell a history about a Man who loses his religion , why didn't he just do it ?",0,0.8898041248321533,0.1101958751678467,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a history about a Man who loses his religion , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.7520852088928223,0.2479147911071777,18030,499,t3,5371
"If shayamalan wanted to tell a history about a Man who loses his trust , why didn't he just do it ?",0,0.8987997770309448,0.1012002229690552,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a history about a Man who loses his trust , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.7224571704864502,0.2775428295135498,18033,499,t3,5372
"If shayamalan wanted to tell a history about a Man who loses his trust , why didn't he just do it ?",0,0.8987997770309448,0.1012002229690552,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to tell a history about a Man who loses his trust , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.774990975856781,0.225009024143219,18034,499,t3,5372
"If shayamalan wanted to tell a history about a Man who loses his trust , why didn't he just do it ?",0,0.8987997770309448,0.1012002229690552,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a history about a Man who loses his trust , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.7528724670410156,0.2471275329589844,18035,499,t3,5372
"If shayamalan wanted to tell a history about a gentleman who suffers his faith , why didn't he just do it ?",0,0.5453581213951111,0.4546418786048889,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a history about a gentleman who suffers his faith , why didn't he just do it , instead of using big sci-fi as window dressing ?",1,0.3705679774284363,0.6294320225715637,18038,499,t3,5373
"If shayamalan wanted to tell a history about a gentleman who suffers his faith , why didn't he just do it ?",0,0.5453581213951111,0.4546418786048889,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to tell a history about a gentleman who suffers his faith , why didn't he just do it , instead of using tough sci-fi as window dressing ?",1,0.4201065897941589,0.5798934102058411,18039,499,t3,5373
"If shayamalan wanted to tell a history about a gentleman who suffers his faith , why didn't he just do it ?",0,0.5453581213951111,0.4546418786048889,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a history about a gentleman who suffers his faith , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",1,0.4114705324172974,0.5885294675827026,18040,499,t3,5373
"If shayamalan wanted to tell a history about a gentleman who loses his religion , why didn't he just do it ?",0,0.9143697023391724,0.08563029766082764,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a history about a gentleman who loses his religion , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.7753657698631287,0.2246342301368713,18043,499,t3,5374
"If shayamalan wanted to tell a history about a gentleman who loses his religion , why didn't he just do it ?",0,0.9143697023391724,0.08563029766082764,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to tell a history about a gentleman who loses his religion , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.8057680726051331,0.1942319273948669,18044,499,t3,5374
"If shayamalan wanted to tell a history about a gentleman who loses his religion , why didn't he just do it ?",0,0.9143697023391724,0.08563029766082764,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a history about a gentleman who loses his religion , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.7905906438827515,0.2094093561172485,18045,499,t3,5374
"If shayamalan wanted to tell a history about a gentleman who loses his trust , why didn't he just do it ?",0,0.9241802096366882,0.07581979036331177,instead of using big sci-fi as window dressing,0,0.5633692741394043,0.4366307258605957,"If shayamalan wanted to tell a history about a gentleman who loses his trust , why didn't he just do it , instead of using big sci-fi as window dressing ?",0,0.7846102118492126,0.2153897881507874,18048,499,t3,5375
"If shayamalan wanted to tell a history about a gentleman who loses his trust , why didn't he just do it ?",0,0.9241802096366882,0.07581979036331177,instead of using tough sci-fi as window dressing,0,0.7725239992141724,0.2274760007858276,"If shayamalan wanted to tell a history about a gentleman who loses his trust , why didn't he just do it , instead of using tough sci-fi as window dressing ?",0,0.822576642036438,0.177423357963562,18049,499,t3,5375
"If shayamalan wanted to tell a history about a gentleman who loses his trust , why didn't he just do it ?",0,0.9241802096366882,0.07581979036331177,instead of using high-risk sci-fi as window dressing,0,0.6189243793487549,0.3810756206512451,"If shayamalan wanted to tell a history about a gentleman who loses his trust , why didn't he just do it , instead of using high-risk sci-fi as window dressing ?",0,0.8035661578178406,0.1964338421821594,18050,499,t3,5375
"The creaking , ship makes a backdrop .",0,0.9376124739646912,0.06238752603530884,rust-brown,0,0.9485977292060852,0.05140227079391479,"The creaking , rust-brown ship makes a backdrop .",0,0.7580689191818237,0.2419310808181763,18068,501,t0,5381
"First good , bothersome .",1,0.03728902339935303,0.962710976600647,then,1,0.0779523253440857,0.9220476746559143,"First good , then bothersome .",0,0.5925189852714539,0.4074810147285461,18080,502,t1,5387
