original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no
"An incredibly low-rent Danish film , it brings a group of people ,",0,0.8657251000404358,0.1342749297618866,together in a sweet and charming way,0,0.6523060202598572,0.3476939499378204,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming way ,",0,0.5498704314231873,0.4501295387744904,6862,229,t1,1825
"An incredibly low-rent Danish film , it brings a group of people ,",0,0.8657251000404358,0.1342749297618866,together in a sweet-flavored and charming way,0,0.722710907459259,0.277289092540741,"An incredibly low-rent Danish film , it brings a group of people together in a sweet-flavored and charming way ,",0,0.5505744814872742,0.4494254887104034,6863,229,t1,1825
"An incredibly low-rent Danish film , it brings a group of people ,",0,0.8657251000404358,0.1342749297618866,together in a sweet-smelling and charming way,0,0.6008146405220032,0.3991853296756744,"An incredibly low-rent Danish film , it brings a group of people together in a sweet-smelling and charming way ,",0,0.4261232912540436,0.573876678943634,6864,229,t1,1825
"An incredibly low-rent Danish film , it brings a group of people ,",0,0.8657251000404358,0.1342749297618866,together in a sweet-scented and charming way,0,0.7485449314117432,0.2514550387859344,"An incredibly low-rent Danish film , it brings a group of people together in a sweet-scented and charming way ,",0,0.5040366053581238,0.4959633648395538,6865,229,t1,1825
"An incredibly low-rent Danish film , it brings a group of people ,",0,0.8657251000404358,0.1342749297618866,together in a fresh and charming way,0,0.7936953902244568,0.2063045501708984,"An incredibly low-rent Danish film , it brings a group of people together in a fresh and charming way ,",0,0.6041740775108337,0.3958259522914886,6866,229,t1,1825
"An incredibly low-rent Danish film , it brings a group of people ,",0,0.8657251000404358,0.1342749297618866,together in a sweet and charming mean,0,0.4724539220333099,0.5275460481643677,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming mean ,",0,0.3490143120288849,0.6509856581687927,6867,229,t1,1825
"An incredibly low-rent Danish film , it brings a group of people ,",0,0.8657251000404358,0.1342749297618866,together in a sweet and charming manner,0,0.6918966770172119,0.3081033229827881,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming manner ,",0,0.5816857218742371,0.4183142781257629,6868,229,t1,1825
"An incredibly low-rent Danish film , it brings a group of people ,",0,0.8657251000404358,0.1342749297618866,together in a sweet and charming path,0,0.6990984678268433,0.300901472568512,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming path ,",0,0.4833830893039703,0.5166168808937073,6869,229,t1,1825
"An incredibly low-rent Danish film , it brings a group of people ,",0,0.8657251000404358,0.1342749297618866,together in a sweet and charming direction,0,0.5829213857650757,0.4170786142349243,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming direction ,",0,0.4578027725219727,0.5421972274780273,6870,229,t1,1825
"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming way ,",0,0.5867404937744141,0.4132595360279083,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming way , if a slight convenient",0,0.4243667721748352,0.57563316822052,6873,229,t2,1826
"An unbelievably low-rent danish film , it brings a group of people together in a sweet-flavored and charming way ,",0,0.5875457525253296,0.412454217672348,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An unbelievably low-rent danish film , it brings a group of people together in a sweet-flavored and charming way , if a slight convenient",0,0.4449629783630371,0.5550369620323181,6876,229,t2,1827
"An unbelievably low-rent danish film , it brings a group of people together in a sweet-smelling and charming way ,",0,0.4209421277046204,0.5790578722953796,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An unbelievably low-rent danish film , it brings a group of people together in a sweet-smelling and charming way , if a slight convenient",0,0.3046633303165436,0.695336639881134,6879,229,t2,1828
"An unbelievably low-rent danish film , it brings a group of people together in a sweet-scented and charming way ,",0,0.5098131895065308,0.4901868402957916,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An unbelievably low-rent danish film , it brings a group of people together in a sweet-scented and charming way , if a slight convenient",0,0.3858286440372467,0.6141713857650757,6882,229,t2,1829
"An unbelievably low-rent danish film , it brings a group of people together in a fresh and charming way ,",0,0.6346012949943542,0.3653987348079681,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An unbelievably low-rent danish film , it brings a group of people together in a fresh and charming way , if a slight convenient",0,0.4541990160942078,0.545801043510437,6885,229,t2,1830
"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming mean ,",0,0.3664212226867676,0.6335787773132324,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming mean , if a slight convenient",0,0.2502128183841705,0.7497872114181519,6888,229,t2,1831
"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming manner ,",0,0.6493632197380066,0.3506367206573486,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming manner , if a slight convenient",0,0.4940189719200134,0.5059810280799866,6891,229,t2,1832
"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming path ,",0,0.5305278301239014,0.4694721698760986,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming path , if a slight convenient",0,0.3679948151111603,0.6320051550865173,6894,229,t2,1833
"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming direction ,",0,0.4953543543815613,0.504645586013794,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An unbelievably low-rent danish film , it brings a group of people together in a sweet and charming direction , if a slight convenient",0,0.3562560081481934,0.6437439322471619,6897,229,t2,1834
"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming way ,",0,0.434095174074173,0.5659048557281494,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming way , if a slight convenient",0,0.2251418828964233,0.7748581171035767,6900,229,t2,1835
"An fantastically low-rent danish film , it brings a group of people together in a sweet-flavored and charming way ,",0,0.468008279800415,0.531991720199585,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fantastically low-rent danish film , it brings a group of people together in a sweet-flavored and charming way , if a slight convenient",0,0.2693754732608795,0.7306244969367981,6903,229,t2,1836
"An fantastically low-rent danish film , it brings a group of people together in a sweet-smelling and charming way ,",0,0.3446547091007233,0.6553452610969543,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fantastically low-rent danish film , it brings a group of people together in a sweet-smelling and charming way , if a slight convenient",0,0.1807404309511185,0.819259524345398,6906,229,t2,1837
"An fantastically low-rent danish film , it brings a group of people together in a sweet-scented and charming way ,",0,0.4245189726352692,0.5754809975624084,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fantastically low-rent danish film , it brings a group of people together in a sweet-scented and charming way , if a slight convenient",0,0.2145691514015198,0.7854308485984802,6909,229,t2,1838
"An fantastically low-rent danish film , it brings a group of people together in a fresh and charming way ,",0,0.443991094827652,0.5560089349746704,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fantastically low-rent danish film , it brings a group of people together in a fresh and charming way , if a slight convenient",0,0.2218930870294571,0.7781069278717041,6912,229,t2,1839
"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming mean ,",0,0.2833651006221771,0.7166348695755005,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming mean , if a slight convenient",0,0.1381073743104935,0.8618926405906677,6915,229,t2,1840
"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming manner ,",0,0.4985750317573547,0.5014249682426453,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming manner , if a slight convenient",0,0.2899473905563354,0.7100526094436646,6918,229,t2,1841
"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming path ,",0,0.421150803565979,0.578849196434021,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming path , if a slight convenient",0,0.2150161266326904,0.7849838733673096,6921,229,t2,1842
"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming direction ,",0,0.4215731024742126,0.5784268975257874,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fantastically low-rent danish film , it brings a group of people together in a sweet and charming direction , if a slight convenient",0,0.2247445732355118,0.7752554416656494,6924,229,t2,1843
"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming way ,",0,0.375327855348587,0.6246721148490906,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming way , if a slight convenient",0,0.2188265472650528,0.7811734676361084,6927,229,t2,1844
"An fabulously low-rent danish film , it brings a group of people together in a sweet-flavored and charming way ,",0,0.4407433867454529,0.5592566132545471,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fabulously low-rent danish film , it brings a group of people together in a sweet-flavored and charming way , if a slight convenient",0,0.2945870459079742,0.7054129242897034,6930,229,t2,1845
"An fabulously low-rent danish film , it brings a group of people together in a sweet-smelling and charming way ,",0,0.2994771003723145,0.7005229592323303,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fabulously low-rent danish film , it brings a group of people together in a sweet-smelling and charming way , if a slight convenient",0,0.1905190199613571,0.8094810247421265,6933,229,t2,1846
"An fabulously low-rent danish film , it brings a group of people together in a sweet-scented and charming way ,",0,0.3574834167957306,0.6425166130065918,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fabulously low-rent danish film , it brings a group of people together in a sweet-scented and charming way , if a slight convenient",0,0.2367333769798279,0.7632666230201721,6936,229,t2,1847
"An fabulously low-rent danish film , it brings a group of people together in a fresh and charming way ,",0,0.4079924821853638,0.5920075178146362,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fabulously low-rent danish film , it brings a group of people together in a fresh and charming way , if a slight convenient",0,0.2296032309532166,0.7703967690467834,6939,229,t2,1848
"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming mean ,",0,0.2510053813457489,0.7489946484565735,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming mean , if a slight convenient",0,0.1322945356369019,0.8677055239677429,6942,229,t2,1849
"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming manner ,",0,0.4344600737094879,0.5655398964881897,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming manner , if a slight convenient",0,0.2755227088928223,0.7244772911071777,6945,229,t2,1850
"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming path ,",0,0.3542567789554596,0.6457432508468628,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming path , if a slight convenient",0,0.2128318548202515,0.7871680855751038,6948,229,t2,1851
"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming direction ,",0,0.3934237658977509,0.6065762639045715,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An fabulously low-rent danish film , it brings a group of people together in a sweet and charming direction , if a slight convenient",0,0.2306743413209915,0.7693256139755249,6951,229,t2,1852
"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming way ,",0,0.5498704314231873,0.4501295387744904,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming way , if a slight convenient",0,0.3537039458751678,0.6462960839271545,6954,229,t2,1853
"An incredibly low-rent Danish film , it brings a group of people together in a sweet-flavored and charming way ,",0,0.5505744814872742,0.4494254887104034,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An incredibly low-rent Danish film , it brings a group of people together in a sweet-flavored and charming way , if a slight convenient",0,0.3643074333667755,0.6356925368309021,6957,229,t2,1854
"An incredibly low-rent Danish film , it brings a group of people together in a sweet-smelling and charming way ,",0,0.4261232912540436,0.573876678943634,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An incredibly low-rent Danish film , it brings a group of people together in a sweet-smelling and charming way , if a slight convenient",0,0.2612162530422211,0.7387837767601013,6960,229,t2,1855
"An incredibly low-rent Danish film , it brings a group of people together in a sweet-scented and charming way ,",0,0.5040366053581238,0.4959633648395538,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An incredibly low-rent Danish film , it brings a group of people together in a sweet-scented and charming way , if a slight convenient",0,0.3727666735649109,0.6272333264350891,6963,229,t2,1856
"An incredibly low-rent Danish film , it brings a group of people together in a fresh and charming way ,",0,0.6041740775108337,0.3958259522914886,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An incredibly low-rent Danish film , it brings a group of people together in a fresh and charming way , if a slight convenient",1,0.4013963043689728,0.5986036658287048,6966,229,t2,1857
"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming mean ,",0,0.3490143120288849,0.6509856581687927,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming mean , if a slight convenient",0,0.2351798564195633,0.7648200988769531,6969,229,t2,1858
"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming manner ,",0,0.5816857218742371,0.4183142781257629,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming manner , if a slight convenient",0,0.3955974280834198,0.6044026017189026,6972,229,t2,1859
"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming path ,",0,0.4833830893039703,0.5166168808937073,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming path , if a slight convenient",0,0.3320930600166321,0.6679069399833679,6975,229,t2,1860
"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming direction ,",0,0.4578027725219727,0.5421972274780273,if a slight convenient,0,0.4313742220401764,0.5686257481575012,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming direction , if a slight convenient",0,0.3067230880260468,0.6932769417762756,6978,229,t2,1861
Their film falters .,0,0.8913556933403015,0.1086443439126015,"yet , in its adherence",0,0.366046667098999,0.6339533925056458,"Their film falters , yet , in its adherence .",0,0.7137935757637024,0.28620645403862,7213,233,t0,1901
"Their film falters , nevertheless , in its adherence .",0,0.8595184683799744,0.1404815912246704,to the disney philosophy of requisite poignancy,0,0.4859540462493896,0.5140459537506104,"Their film falters , nevertheless , in its adherence to the disney philosophy of requisite poignancy .",0,0.5294080972671509,0.4705919325351715,7219,233,t1,1902
"Their film falters , still , in its adherence .",0,0.9279733300209045,0.07202669978141785,to the disney philosophy of requisite poignancy,0,0.4859540462493896,0.5140459537506104,"Their film falters , still , in its adherence to the disney philosophy of requisite poignancy .",0,0.7383825182914734,0.2616174817085266,7226,233,t1,1903
"Their film falters , nonetheless , in its adherence .",0,0.8729697465896606,0.1270302534103394,to the disney doctrine of required poignancy,0,0.7235778570175171,0.2764221727848053,"Their film falters , nonetheless , in its adherence to the disney doctrine of required poignancy .",0,0.7640845775604248,0.2359153777360916,7230,233,t1,1904
"Their film falters , nonetheless , in its adherence .",0,0.8729697465896606,0.1270302534103394,to the disney philosophy of requisite poignancy,0,0.4859540462493896,0.5140459537506104,"Their film falters , nonetheless , in its adherence to the disney philosophy of requisite poignancy .",0,0.5549206733703613,0.4450792968273163,7233,233,t1,1904
"Their film falters , yet , in its adherence .",0,0.7137935757637024,0.28620645403862,to the disney philosophy of needed poignancy,1,0.3974805772304535,0.6025194525718689,"Their film falters , yet , in its adherence to the disney philosophy of needed poignancy .",0,0.8169103264808655,0.1830896437168121,7238,233,t1,1905
"Their film falters , yet , in its adherence .",0,0.7137935757637024,0.28620645403862,to the disney philosophy of requisite poignancy,0,0.4859540462493896,0.5140459537506104,"Their film falters , yet , in its adherence to the disney philosophy of requisite poignancy .",0,0.5763553380966187,0.4236446022987366,7240,233,t1,1905
"Their film falters , notwithstanding , in its adherence .",0,0.8983108401298523,0.1016891524195671,to the disney philosophy of requisite poignancy,0,0.4859540462493896,0.5140459537506104,"Their film falters , notwithstanding , in its adherence to the disney philosophy of requisite poignancy .",0,0.7354620695114136,0.2645379900932312,7247,233,t1,1906
"Their film falters , nevertheless , in its adherence to the Disney philosophy of required poignancy .",0,0.7362661957740784,0.2637337744235992,a salute that i 'd hoped the flick would avoid,0,0.8901168704032898,0.109883151948452,"Their film falters , nevertheless , in its adherence to the Disney philosophy of required poignancy , a salute that i 'd hoped the flick would avoid .",0,0.6325016617774963,0.3674983382225037,7254,233,t2,1907
"Their film falters , nevertheless , in its adherence to the Disney philosophy of required poignancy .",0,0.7362661957740784,0.2637337744235992,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , nevertheless , in its adherence to the Disney philosophy of required poignancy , a salute that i 'd hoped the movie would avert .",0,0.553288996219635,0.4467109739780426,7256,233,t2,1907
"Their film falters , nevertheless , in its adherence to the disney philosophy of mandatory poignancy .",0,0.76479172706604,0.2352083027362823,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , nevertheless , in its adherence to the disney philosophy of mandatory poignancy , a salute that i 'd hoped the movie would avert .",0,0.5948569178581238,0.4051430821418762,7277,233,t2,1910
"Their film falters , nevertheless , in its adherence to the disney philosophy of compulsory poignancy .",0,0.7995250225067139,0.2004749774932861,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , nevertheless , in its adherence to the disney philosophy of compulsory poignancy , a salute that i 'd hoped the movie would avert .",0,0.6132200360298157,0.3867799639701843,7291,233,t2,1912
"Their film falters , nevertheless , in its adherence to the disney philosophy of required poignance .",0,0.7125246524810791,0.2874753177165985,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , nevertheless , in its adherence to the disney philosophy of required poignance , a salute that i 'd hoped the movie would avert .",0,0.5917307734489441,0.4082692265510559,7298,233,t2,1913
"Their film falters , still , in its adherence to the Disney philosophy of required poignancy .",0,0.9000897407531738,0.09991021454334259,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , still , in its adherence to the Disney philosophy of required poignancy , a salute that i 'd hoped the movie would avert .",0,0.7999653816223145,0.2000346779823303,7305,233,t2,1914
"Their film falters , nonetheless , in its adherence to the Disney philosophy of required poignancy .",0,0.7878134250640869,0.2121865898370743,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , nonetheless , in its adherence to the Disney philosophy of required poignancy , a salute that i 'd hoped the movie would avert .",0,0.646247386932373,0.3537526428699493,7354,233,t2,1921
"Their film falters , nonetheless , in its adherence to the disney philosophy of mandatory poignancy .",0,0.7889822125434875,0.2110177576541901,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , nonetheless , in its adherence to the disney philosophy of mandatory poignancy , a salute that i 'd hoped the movie would avert .",0,0.6559396982192993,0.3440603613853455,7375,233,t2,1924
"Their film falters , nonetheless , in its adherence to the disney philosophy of compulsory poignancy .",0,0.8093227744102478,0.1906771808862686,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , nonetheless , in its adherence to the disney philosophy of compulsory poignancy , a salute that i 'd hoped the movie would avert .",0,0.6590035557746887,0.3409964740276337,7389,233,t2,1926
"Their film falters , yet , in its adherence to the disney philosophy of needed poignancy .",0,0.8169103264808655,0.1830896437168121,a salute that i 'd hoped the flick would avoid,0,0.8901168704032898,0.109883151948452,"Their film falters , yet , in its adherence to the disney philosophy of needed poignancy , a salute that i 'd hoped the flick would avoid .",0,0.6943789124488831,0.3056211173534393,7415,233,t2,1930
"Their film falters , notwithstanding , in its adherence to the Disney philosophy of required poignancy .",0,0.8462479710578918,0.1537520736455917,a salute that i 'd hoped the flick would avoid,0,0.8901168704032898,0.109883151948452,"Their film falters , notwithstanding , in its adherence to the Disney philosophy of required poignancy , a salute that i 'd hoped the flick would avoid .",0,0.7017903327941895,0.2982096672058105,7450,233,t2,1935
"Their film falters , notwithstanding , in its adherence to the Disney philosophy of required poignancy .",0,0.8462479710578918,0.1537520736455917,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , notwithstanding , in its adherence to the Disney philosophy of required poignancy , a salute that i 'd hoped the movie would avert .",0,0.649355411529541,0.3506446182727814,7452,233,t2,1935
"Their film falters , notwithstanding , in its adherence to the disney doctrine of required poignancy .",0,0.8411074876785278,0.1588924825191498,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , notwithstanding , in its adherence to the disney doctrine of required poignancy , a salute that i 'd hoped the movie would avert .",0,0.7122623324394226,0.2877376079559326,7459,233,t2,1936
"Their film falters , notwithstanding , in its adherence to the disney philosophy of needed poignancy .",0,0.8754066824913025,0.1245933622121811,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , notwithstanding , in its adherence to the disney philosophy of needed poignancy , a salute that i 'd hoped the movie would avert .",0,0.7573046684265137,0.2426952868700027,7466,233,t2,1937
"Their film falters , notwithstanding , in its adherence to the disney philosophy of mandatory poignancy .",0,0.8403849005699158,0.1596150994300842,a salute that i 'd hoped the flick would avoid,0,0.8901168704032898,0.109883151948452,"Their film falters , notwithstanding , in its adherence to the disney philosophy of mandatory poignancy , a salute that i 'd hoped the flick would avoid .",0,0.7328290939331055,0.2671709060668945,7471,233,t2,1938
"Their film falters , notwithstanding , in its adherence to the disney philosophy of mandatory poignancy .",0,0.8403849005699158,0.1596150994300842,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , notwithstanding , in its adherence to the disney philosophy of mandatory poignancy , a salute that i 'd hoped the movie would avert .",0,0.6354228854179382,0.364577054977417,7473,233,t2,1938
"Their film falters , notwithstanding , in its adherence to the disney philosophy of requisite poignancy .",0,0.7354620695114136,0.2645379900932312,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , notwithstanding , in its adherence to the disney philosophy of requisite poignancy , a salute that i 'd hoped the movie would avert .",0,0.6035727262496948,0.3964272439479828,7480,233,t2,1939
"Their film falters , notwithstanding , in its adherence to the disney philosophy of compulsory poignancy .",0,0.8693684935569763,0.1306315064430237,a salute that i 'd hoped the flick would avoid,0,0.8901168704032898,0.109883151948452,"Their film falters , notwithstanding , in its adherence to the disney philosophy of compulsory poignancy , a salute that i 'd hoped the flick would avoid .",0,0.7553357481956482,0.2446641772985458,7485,233,t2,1940
"Their film falters , notwithstanding , in its adherence to the disney philosophy of compulsory poignancy .",0,0.8693684935569763,0.1306315064430237,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , notwithstanding , in its adherence to the disney philosophy of compulsory poignancy , a salute that i 'd hoped the movie would avert .",0,0.6546526551246643,0.3453473448753357,7487,233,t2,1940
"Their film falters , notwithstanding , in its adherence to the disney philosophy of required poignance .",0,0.8195709586143494,0.1804290115833282,a salute that i 'd hoped the movie would avert,0,0.854902982711792,0.1450970023870468,"Their film falters , notwithstanding , in its adherence to the disney philosophy of required poignance , a salute that i 'd hoped the movie would avert .",0,0.656754195690155,0.3432458639144897,7494,233,t2,1941
i's where 's chris tucker ?,0,0.5212126970291138,0.4787872731685638,Friday,1,0.9375353455543518,0.06246468424797058,Friday -- i's where 's chris tucker ?,0,0.8845987915992737,0.1154012084007263,7500,235,t0,1943
I can only imagine one thing worse than kevin spacey trying on an irish accent .,0,0.9666498899459839,0.03335009515285492,and that 's sensual linda fiorentino,0,0.1344023048877716,0.8655977249145508,"I can only imagine one thing worse than kevin spacey trying on an irish accent , and that's sensual linda fiorentino .",0,0.08833971619606018,0.9116602540016174,7534,237,t0,1958
"Afraid to pitch into farce , yet only half-hearted in its spy car-mechanics , the queen's men is just one drag .",0,0.8132340312004089,0.1867659986019135,all,0,0.4706623554229736,0.5293376445770264,"Afraid to pitch into farce , yet only half-hearted in its spy car-mechanics , all the queen's men is just one drag .",0,0.7066220045089722,0.2933779656887054,7546,238,t2,1965
"Afraid to pitch into farce , yet only half-hearted in its spy auto-mechanics , all the queen's men is just one drag .",0,0.8076263070106506,0.1923736482858658,ultimately,1,0.8487253785133362,0.1512746661901474,"Afraid to pitch into farce , yet only half-hearted in its spy auto-mechanics , all the queen's men is ultimately just one drag .",0,0.9111837148666382,0.08881630003452301,7555,238,t3,1970
"Afraid to pitch into farce , yet only half-hearted in its spy car-mechanics , all the queen's men is just one drag .",0,0.7066220045089722,0.2933779656887054,eventually,1,0.7659503221511841,0.2340497523546219,"Afraid to pitch into farce , yet only half-hearted in its spy car-mechanics , all the queen's men is eventually just one drag .",0,0.8225640654563904,0.1774359345436096,7556,238,t3,1971
"Afraid to pitch into farce , yet only half-hearted in its spy car-mechanics , all the queen's men is just one drag .",0,0.7066220045089722,0.2933779656887054,ultimately,1,0.8487253785133362,0.1512746661901474,"Afraid to pitch into farce , yet only half-hearted in its spy car-mechanics , all the queen's men is ultimately just one drag .",0,0.8394063115119934,0.160593643784523,7558,238,t3,1971
Who loves what exactly godard is on about in this film .,0,0.1988205909729004,0.8011794090270996,but his words and images do n't have to add up to hypnotize you,1,0.6663628220558167,0.3336372077465057,"Who loves what exactly godard is on about in this film , but his words and images don't have to add up to hypnotize you .",1,0.6004549860954285,0.3995450139045715,7596,239,t1,1994
Who loves what exactly godard is on about in this film .,0,0.1988205909729004,0.8011794090270996,but his words and images do n't have to add up to hypnotise you,1,0.6877570152282715,0.3122429847717285,"Who loves what exactly godard is on about in this film , but his words and images don't have to add up to hypnotise you .",1,0.6844148635864258,0.3155851364135742,7598,239,t1,1994
Who lives what exactly godard is on about in this film .,0,0.5863603949546814,0.413639634847641,but his Words and images do n't have to add up to mesmerize you,0,0.3359926044940948,0.6640074253082275,"Who lives what exactly godard is on about in this film , but his Words and images don't have to add up to mesmerize you .",0,0.2788825929164886,0.721117377281189,7599,239,t1,1995
Who lives what exactly godard is on about in this film .,0,0.5863603949546814,0.413639634847641,but his words and pictures do n't have to add up to mesmerize you,0,0.4440518319606781,0.5559481978416443,"Who lives what exactly godard is on about in this film , but his words and pictures don't have to add up to mesmerize you .",0,0.2029969245195389,0.7970030903816223,7600,239,t1,1995
Who lives what exactly godard is on about in this film .,0,0.5863603949546814,0.413639634847641,but his words and icons do n't have to add up to mesmerize you,0,0.436121940612793,0.5638779997825623,"Who lives what exactly godard is on about in this film , but his words and icons don't have to add up to mesmerize you .",0,0.2414172142744064,0.7585827708244324,7601,239,t1,1995
Who lives what exactly godard is on about in this film .,0,0.5863603949546814,0.413639634847641,but his words and images do n't have to bring up to mesmerize you,0,0.3832535743713379,0.6167463660240173,"Who lives what exactly godard is on about in this film , but his words and images don't have to bring up to mesmerize you .",0,0.2904651165008545,0.7095348834991455,7602,239,t1,1995
Who lives what exactly godard is on about in this film .,0,0.5863603949546814,0.413639634847641,but his words and images do n't have to add up to mesmerise you,0,0.3079531490802765,0.6920468211174011,"Who lives what exactly godard is on about in this film , but his words and images don't have to add up to mesmerise you .",0,0.1230472177267075,0.8769528269767761,7603,239,t1,1995
Who lives what exactly godard is on about in this film .,0,0.5863603949546814,0.413639634847641,but his words and images do n't have to add up to bewitch you,0,0.1829682886600494,0.8170316815376282,"Who lives what exactly godard is on about in this film , but his words and images don't have to add up to bewitch you .",0,0.07443239539861679,0.925567626953125,7604,239,t1,1995
Who lives what exactly godard is on about in this film .,0,0.5863603949546814,0.413639634847641,but his words and images do n't have to add up to spellbind you,0,0.3832453191280365,0.6167546510696411,"Who lives what exactly godard is on about in this film , but his words and images don't have to add up to spellbind you .",1,0.2390482127666473,0.760951817035675,7606,239,t1,1995
