,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
1756,"As lo-fi as the sound effects are , the folks who inhabit nemesis together indulge the force of humanity over hardware in a way .",1,0.4144711792469025,0.5855288505554199,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the sound effects are , the folks who inhabit nemesis together indulge the force of humanity over hardware in a way that george lucas has long admired .",1,0.553455650806427,0.4465443789958954,59467,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1757,"As lo-fi as the sound effects are , the folks who inhabit nemesis together indulge the force of humanity over hardware in a way .",1,0.4144711792469025,0.5855288505554199,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the sound effects are , the folks who inhabit nemesis together indulge the force of humanity over hardware in a way that george lucas has long loved .",1,0.5230713486671448,0.4769286513328552,59468,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1758,"As lo-fi as the sound effects are , the folks who cobbled nemesis together indulge the force of humanity over time in a way .",0,0.3682383000850677,0.6317617297172546,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the sound effects are , the folks who cobbled nemesis together indulge the force of humanity over time in a way that george lucas has long admired .",1,0.682523250579834,0.3174767792224884,59471,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1759,"As lo-fi as the sound effects are , the folks who cobbled it together indulge the force of humanity over hardware in a way .",0,0.2173352539539337,0.7826647758483887,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the sound effects are , the folks who cobbled it together indulge the force of humanity over hardware in a way that george lucas has long admired .",1,0.3521077036857605,0.6478923559188843,59478,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1760,"As lo-fi as the sound effects are , the folks who cobbled it together indulge the force of humanity over hardware in a way .",0,0.2173352539539337,0.7826647758483887,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the sound effects are , the folks who cobbled it together indulge the force of humanity over hardware in a way that george lucas has long loved .",1,0.3329736590385437,0.6670262813568115,59479,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1761,"As lo-fi as the sound effects are , the folks who cobbled everything together indulge the force of humanity over time in a way .",0,0.2821637988090515,0.7178362011909485,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the sound effects are , the folks who cobbled everything together indulge the force of humanity over time in a way that george lucas has long admired .",1,0.7268518209457397,0.2731481790542603,59482,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1762,"As lo-fi as the sound effects are , the folks who cobbled everything together indulge the force of humanity over hardware in a way .",0,0.2138043940067291,0.7861955761909485,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the sound effects are , the folks who cobbled everything together indulge the force of humanity over hardware in a way that george lucas has long admired .",1,0.3789244890213013,0.6210755109786987,59485,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1763,"As lo-fi as the sound effects are , the folks who cobbled everything together indulge the force of humanity over hardware in a way .",0,0.2138043940067291,0.7861955761909485,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the sound effects are , the folks who cobbled everything together indulge the force of humanity over hardware in a way that george lucas has long loved .",1,0.368301123380661,0.6316988468170166,59486,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1764,"As lo-fi as the sound effects are , the folks who cobbled them together indulge the force of humanity over time in a way .",0,0.3445974290370941,0.6554026007652283,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the sound effects are , the folks who cobbled them together indulge the force of humanity over time in a way that george lucas has long admired .",1,0.719578206539154,0.2804218530654907,59489,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1765,"As lo-fi as the sound effects are , the folks who cobbled them together indulge the force of humanity over hardware in a way .",0,0.2304551154375076,0.7695448994636536,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the sound effects are , the folks who cobbled them together indulge the force of humanity over hardware in a way that george lucas has long admired .",1,0.4018318951129913,0.598168134689331,59492,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1766,"As lo-fi as the sound effects are , the folks who cobbled them together indulge the force of humanity over hardware in a way .",0,0.2304551154375076,0.7695448994636536,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the sound effects are , the folks who cobbled them together indulge the force of humanity over hardware in a way that george lucas has long loved .",1,0.3702385723590851,0.6297614574432373,59493,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1767,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over time in a way .",0,0.3412789106369019,0.6587211489677429,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over time in a way that george lucas has long admired .",1,0.6511114835739136,0.3488884568214417,59496,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1768,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over time in a way .",0,0.3412789106369019,0.6587211489677429,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over time in a way that george lucas has long loved .",1,0.5367011427879333,0.4632987976074219,59497,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1769,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over evil in a way .",0,0.1566522717475891,0.8433477282524109,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over evil in a way that george lucas has long admired .",1,0.4788292944431305,0.5211706757545471,59500,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1770,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over evil in a way .",0,0.1566522717475891,0.8433477282524109,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over evil in a way that george lucas has long loved .",0,0.450427919626236,0.5495721101760864,59501,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1771,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over hardware in a way .",0,0.2585917711257935,0.7414082288742065,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over hardware in a way that george lucas has long admired .",1,0.457133412361145,0.542866587638855,59504,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1772,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over hardware in a way .",0,0.2585917711257935,0.7414082288742065,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who play nemesis together indulge the force of humanity over hardware in a way that george lucas has long loved .",0,0.4424361288547516,0.5575639009475708,59505,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1773,"As lo-fi as the special effects are , the folks who inhabit nemesis together indulge the force of humanity over time in a way .",1,0.4867900311946869,0.5132099986076355,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who inhabit nemesis together indulge the force of humanity over time in a way that george lucas has long admired .",1,0.7325729131698608,0.2674270868301392,59508,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1774,"As lo-fi as the special effects are , the folks who inhabit nemesis together indulge the force of humanity over time in a way .",1,0.4867900311946869,0.5132099986076355,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who inhabit nemesis together indulge the force of humanity over time in a way that george lucas has long loved .",1,0.6081498265266418,0.3918501436710358,59509,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1775,"As lo-fi as the special effects are , the folks who inhabit nemesis together indulge the force of humanity over hardware in a way .",0,0.4121091961860657,0.5878908038139343,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who inhabit nemesis together indulge the force of humanity over hardware in a way that george lucas has long admired .",1,0.5322244763374329,0.4677755534648895,59512,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1776,"As lo-fi as the special effects are , the folks who inhabit nemesis together indulge the force of humanity over hardware in a way .",0,0.4121091961860657,0.5878908038139343,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who inhabit nemesis together indulge the force of humanity over hardware in a way that george lucas has long loved .",1,0.515902042388916,0.484097957611084,59513,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1777,"As lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over time in a way .",0,0.414412796497345,0.585587203502655,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over time in a way that george lucas has long admired .",1,0.664686918258667,0.3353131413459778,59516,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1778,"As lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way .",0,0.2999052107334137,0.7000948190689087,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long admired .",1,0.4581732451915741,0.5418267250061035,59519,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1779,"As lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way .",0,0.2999052107334137,0.7000948190689087,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long loved .",1,0.4262338578701019,0.5737661719322205,59520,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1780,"As lo-fi as the special effects are , the folks who cobbled it together indulge the force of humanity over time in a way .",0,0.4042861759662628,0.5957138538360596,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who cobbled it together indulge the force of humanity over time in a way that george lucas has long admired .",1,0.6785832643508911,0.3214166760444641,59523,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1781,"As lo-fi as the special effects are , the folks who cobbled it together indulge the force of humanity over time in a way .",0,0.4042861759662628,0.5957138538360596,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who cobbled it together indulge the force of humanity over time in a way that george lucas has long loved .",1,0.659199595451355,0.3408004343509674,59524,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1782,"As lo-fi as the special effects are , the folks who cobbled it together indulge the force of humanity over hardware in a way .",1,0.2794992327690125,0.7205008268356323,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who cobbled it together indulge the force of humanity over hardware in a way that george lucas has long admired .",1,0.3914184272289276,0.60858154296875,59527,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1783,"As lo-fi as the special effects are , the folks who cobbled it together indulge the force of humanity over hardware in a way .",1,0.2794992327690125,0.7205008268356323,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who cobbled it together indulge the force of humanity over hardware in a way that george lucas has long loved .",1,0.4226502776145935,0.5773496627807617,59528,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1784,"As lo-fi as the special effects are , the folks who cobbled everything together indulge the force of humanity over time in a way .",0,0.3670743405818939,0.6329256296157837,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who cobbled everything together indulge the force of humanity over time in a way that george lucas has long admired .",1,0.7140716314315796,0.2859283685684204,59531,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1785,"As lo-fi as the special effects are , the folks who cobbled everything together indulge the force of humanity over time in a way .",0,0.3670743405818939,0.6329256296157837,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who cobbled everything together indulge the force of humanity over time in a way that george lucas has long loved .",1,0.6407413482666016,0.3592586517333984,59532,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1786,"As lo-fi as the special effects are , the folks who cobbled everything together indulge the force of humanity over hardware in a way .",1,0.2823182642459869,0.7176817655563354,that george lucas has long admired,1,0.5768035650253296,0.423196405172348,"As lo-fi as the special effects are , the folks who cobbled everything together indulge the force of humanity over hardware in a way that george lucas has long admired .",1,0.4065072238445282,0.5934928059577942,59535,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1787,"As lo-fi as the special effects are , the folks who cobbled everything together indulge the force of humanity over hardware in a way .",1,0.2823182642459869,0.7176817655563354,that george lucas has long loved,1,0.4495108127593994,0.5504892468452454,"As lo-fi as the special effects are , the folks who cobbled everything together indulge the force of humanity over hardware in a way that george lucas has long loved .",1,0.4370256364345551,0.5629743337631226,59536,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,george lucas,0,blank,0,blank,0,blank,0,blank
1788,you begin to wonder if they are ever going to depart .,0,0.9508751034736632,0.0491248294711113,As your characters swap one mundane story,0,0.7943999767303467,0.2055999934673309,"As your characters swap one mundane story , you begin to wonder if they are ever going to depart .",0,0.6854252219200134,0.314574807882309,59541,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1789,you begin to wonder if they are ever going to depart .,0,0.9508751034736632,0.0491248294711113,As your friends swap one mundane story,0,0.8343791961669922,0.1656207889318466,"As your friends swap one mundane story , you begin to wonder if they are ever going to depart .",0,0.7666048407554626,0.233395129442215,59542,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1790,you begin to wonder if they are ever going to depart .,0,0.9508751034736632,0.0491248294711113,As your relatives swap one mundane story,0,0.8571782112121582,0.1428218185901642,"As your relatives swap one mundane story , you begin to wonder if they are ever going to depart .",0,0.7488496899604797,0.2511503398418427,59543,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1791,you begin to wonder if they are ever going to depart .,0,0.9508751034736632,0.0491248294711113,As your relatives swap one more story,0,0.6942594051361084,0.3057405948638916,"As your relatives swap one more story , you begin to wonder if they are ever going to depart .",0,0.657435417175293,0.3425645232200623,59545,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1792,you begin to wonder if they are ever going to depart .,0,0.9508751034736632,0.0491248294711113,As your relatives swap one last story,0,0.746108889579773,0.2538911402225494,"As your relatives swap one last story , you begin to wonder if they are ever going to depart .",0,0.7044747471809387,0.2955252230167389,59546,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1793,you begin to wonder if they are ever going to depart .,0,0.9508751034736632,0.0491248294711113,As your relatives swap one mundane another,0,0.8630326390266418,0.1369673311710358,"As your relatives swap one mundane another , you begin to wonder if they are ever going to depart .",0,0.6385003924369812,0.3614996373653412,59547,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1794,you begin to wonder if they are ever going to depart .,0,0.9508751034736632,0.0491248294711113,As your relatives swap one mundane thing,0,0.8997332453727722,0.100266806781292,"As your relatives swap one mundane thing , you begin to wonder if they are ever going to depart .",0,0.7264829874038696,0.2735170423984528,59548,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1795,An epic love story .,0,0.7437563538551331,0.2562436163425446,that brings out the latent 15-year-old romantic,0,0.4188341498374939,0.5811658501625061,An epic love story that brings out the latent 15-year-old romantic .,0,0.3662486970424652,0.6337512731552124,59644,0,blank,1,15-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1796,An epic love story .,0,0.7437563538551331,0.2562436163425446,that brings out the young 15-year-old romantic,0,0.364660382270813,0.635339617729187,An epic love story that brings out the young 15-year-old romantic .,1,0.4299296736717224,0.5700703263282776,59645,0,blank,1,15-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1797,An epic love story .,0,0.7437563538551331,0.2562436163425446,that brings out the latent 15-year-old girl,0,0.4675580263137817,0.5324419736862183,An epic love story that brings out the latent 15-year-old girl .,0,0.4740532338619232,0.5259467959403992,59646,0,blank,1,15-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1798,An idealistic love story .,0,0.5541889071464539,0.4458110928535461,that brings out the latent 15-year-old romantic,0,0.4188341498374939,0.5811658501625061,An idealistic love story that brings out the latent 15-year-old romantic .,1,0.2466538399457932,0.7533462047576904,59647,0,blank,1,15-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1799,An idealistic love story .,0,0.5541889071464539,0.4458110928535461,that brings out the young 15-year-old romantic,0,0.364660382270813,0.635339617729187,An idealistic love story that brings out the young 15-year-old romantic .,1,0.3462092578411102,0.6537907123565674,59648,0,blank,1,15-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1800,An idealistic love story .,0,0.5541889071464539,0.4458110928535461,that brings out the latent 15-year-old girl,0,0.4675580263137817,0.5324419736862183,An idealistic love story that brings out the latent 15-year-old girl .,1,0.2498047351837158,0.7501952052116394,59649,0,blank,1,15-year-old,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1801,Andy garcia enjoys one of his richest roles in television .,0,0.5252218842506409,0.4747780859470367,"and mick jagger has his best movie performance since , well , performance",0,0.2182642966508865,0.7817357182502747,"Andy garcia enjoys one of his richest roles in television and mick jagger has his best movie performance since , well , performance .",0,0.414621502161026,0.5853785276412964,60088,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,mick jagger,0,blank,0,blank,0,blank,0,blank
1802,Andy garcia enjoys one of his richest roles in hollywood .,0,0.5821642875671387,0.4178357422351837,"and mick jagger has his best movie performance since , well , performance",0,0.2182642966508865,0.7817357182502747,"Andy garcia enjoys one of his richest roles in hollywood and mick jagger has his best movie performance since , well , performance .",1,0.4304008781909943,0.5695990920066833,60101,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,mick jagger,0,blank,0,blank,0,blank,0,blank
1803,This is a film .,1,0.8075366020202637,0.1924633830785751,made with detail and nuance and one,0,0.2496985793113708,0.7503013610839844,This is a film made with detail and nuance and one .,1,0.5004805326461792,0.4995194971561432,60220,1,one,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1804,"It uses an old-time formula , i's not terribly original and it 's rather messy .",0,0.8112566471099854,0.1887432932853699,"but you just have to watch the big , dumb , happy movie my big fat greek wedding",0,0.2589069604873657,0.7410930395126343,"It uses an old-time formula , i's not terribly original and it 's rather messy -- but you just have to watch the big , dumb , happy movie my big fat greek wedding .",0,0.0814134627580642,0.9185866117477416,62240,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,greek,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1805,"It uses an old-time formula , i's not terribly original and it 's rather messy .",0,0.8112566471099854,0.1887432932853699,"but you just have to love the big , dumb , happy movie my big fat greek wedding",0,0.3170287311077118,0.6829712390899658,"It uses an old-time formula , i's not terribly original and it 's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding .",0,0.0456009097397327,0.9543991088867188,62241,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,greek,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1806,"It uses an old-time formula , i's not terribly original and it 's rather messy .",0,0.8112566471099854,0.1887432932853699,"but you just have to love the stupid , dumb , happy movie my big fat greek wedding",0,0.1049412339925766,0.8950587511062622,"It uses an old-time formula , i's not terribly original and it 's rather messy -- but you just have to love the stupid , dumb , happy movie my big fat greek wedding .",0,0.0175978764891624,0.9824021458625792,62242,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,greek,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1807,"It uses an old-time formula , i's not terribly original and it 's rather messy .",0,0.8112566471099854,0.1887432932853699,"but you just have to love the old , dumb , happy movie my big fat greek wedding",0,0.2749902009963989,0.7250097393989563,"It uses an old-time formula , i's not terribly original and it 's rather messy -- but you just have to love the old , dumb , happy movie my big fat greek wedding .",0,0.0450342632830143,0.9549657106399536,62243,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,greek,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1808,"It uses an old-time formula , i's not terribly original and it 's rather messy .",0,0.8112566471099854,0.1887432932853699,"but you just have to love the dumb , dumb , happy movie my big fat greek wedding",0,0.2264216095209122,0.7735783457756042,"It uses an old-time formula , i's not terribly original and it 's rather messy -- but you just have to love the dumb , dumb , happy movie my big fat greek wedding .",0,0.0274089127779007,0.9725911021232604,62244,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,greek,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1809,"It uses an old-time formula , i's not terribly original and it 's rather messy .",0,0.8112566471099854,0.1887432932853699,"but you just have to love the big , dumb , happy movie my big fat greek wedding",0,0.3170287311077118,0.6829712390899658,"It uses an old-time formula , i's not terribly original and it 's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding .",0,0.0456009097397327,0.9543991088867188,62245,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,greek,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
1810,"It uses an old-time formula , i's not terribly original and it 's rather messy .",0,0.8112566471099854,0.1887432932853699,"but you just have to love the big , fat , happy movie my big fat greek wedding",0,0.6852868795394897,0.3147131204605103,"It uses an old-time formula , i's not terribly original and it 's rather messy -- but you just have to love the big , fat , happy movie my big fat greek wedding .",0,0.216365322470665,0.7836347222328186,62246,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,greek,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
