,original_text,original_sentiment,original_neg_score,original_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,sent_id
126,Wait for video -- and then do n't rent it .,0,0.985079408,0.014920584,don't wait for video -- and then do n't rent it .,0,0.979682505,0.020317487,472
127,"The streets , shot by cinematographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them .",0,0.861526966,0.138472989,"The streets , shot by cinematographer michael ballhaus , may not be as authentic as they are mean , but it is nearly impossible to care about what happens on them .",0,0.81485945,0.18514055,475
128,"A gob of drivel so sickly sweet , even the eager consumers of moore 's pasteurized ditties will retch it up like rancid crème brûlée .",0,0.238620847,0.761379182,"A gob of drivel so sickly sweet , even the eager consumers of moore 's pasteurized ditties won't retch it up like rancid crème brûlée .",0,0.220131859,0.779868126,476
129,"A real movie , about real people , that gives us a rare glimpse into a culture most of us do n't know .",1,0.21733667,0.782663405,"A real movie , about real people , that doesn't give us a rare glimpse into a culture most of us do n't know .",0,0.286837846,0.713162124,480
130,"When your leading ladies are a couple of screen-eating dominatrixes like goldie hawn and susan sarandon at their raunchy best , even hokum goes down easily .",0,0.489909291,0.510090709,"When your leading ladies are a couple of screen-eating dominatrixes like goldie hawn and susan sarandon at their raunchy best , even hokum doesn't go down easily .",0,0.540667117,0.459332883,481
131,The situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels .,0,0.802195132,0.197804898,The situations and jokes are not as predictable and as lowbrow as the endless pratfalls the boys take in their high heels .,0,0.822339237,0.177660719,482
132,"No , it 's the repetition of said behavior , and so children of the century is more mindless love than mad , more grating and boring than anything else .",0,0.944039643,0.055960294,"No , it 's not the repetition of said behavior , and so children of the century is more mindless love than mad , more grating and boring than anything else .",0,0.943032086,0.056967862,486
133,"If kaufman kept cameron diaz a prisoner in a cage with her ape , in his latest , he 'd have them mate .",0,0.926170349,0.073829696,"If kaufman kept cameron diaz a prisoner in a cage with her ape , in his latest , he 'd not have them mate .",0,0.991505682,0.008494306,487
134,But it offers plenty to ponder and chew on as its unusual relationship slowly unfolds .,1,0.794216394,0.205783591,But it doesn't offer plenty to ponder and chew on as its unusual relationship slowly unfolds .,0,0.893624783,0.10637518,494
135,"Others may find it migraine-inducing , despite moore 's attempts at whimsy and spoon feeding .",0,0.792398512,0.207601488,"Others may not find it migraine-inducing , despite moore 's attempts at whimsy and spoon feeding .",0,0.863425434,0.136574626,500
136,"Without september 11 , collateral damage would have been just another bad movie .",0,0.993178725,0.006821273,"Without september 11 , collateral damage would have not been just another bad movie .",0,0.987692416,0.012307596,513
137,"Well-written , nicely acted and beautifully shot and scored , the film works on several levels , openly questioning social mores while ensnaring the audience with its emotional pull .",1,0.112920873,0.88707912,"Well-written , nicely acted and beautifully shot and scored , the film doesn't work on several levels , openly questioning social mores while ensnaring the audience with its emotional pull .",0,0.094103061,0.905896902,516
138,"If this holiday movie is supposed to be a gift , somebody unwrapped it early , took out all the good stuff , and left behind the crap ( literally ) .",0,0.917040527,0.082959495,"If this holiday movie is supposed to be a gift , somebody unwrapped it early , didn't take out all the good stuff , and left behind the crap ( literally ) .",0,0.93694663,0.063053384,519
139,"Feels less like it 's about teenagers , than it was written by teenagers .",0,0.85910213,0.1408979,"doesn't feel less like it 's about teenagers , than it was written by teenagers .",0,0.884655595,0.11534442,520
140,"Somehow we 're meant to buy that this doting mother would shun her kids , travel to one of the most dangerous parts of the world , don fatigues and become g.i. jane .",0,0.937480569,0.062519491,"Somehow we 're not meant to buy that this doting mother would shun her kids , travel to one of the most dangerous parts of the world , don fatigues and become g.i. jane .",0,0.899088562,0.100911431,524
141,"A gimmick in search of a movie : how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics be damned .",0,0.836393714,0.163606271,"A gimmick in search of a movie : how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics be not damned .",0,0.803479552,0.196520418,530
142,I regret to report that these ops are just not extreme enough .,0,0.881744802,0.118255213,I don't regret to report that these ops are just not extreme enough .,0,0.830126226,0.169873774,531
143,"So stupid , so ill-conceived , so badly drawn , it created whole new levels of ugly .",0,0.986190796,0.013809229,"So stupid , so ill-conceived , so badly drawn , it didn't create whole new levels of ugly .",0,0.971788645,0.028211357,532
144,Warmed-over tarantino by way of wannabe elmore leonard .,0,0.975771844,0.024228211,didn't warm -over tarantino by way of wannabe elmore leonard .,0,0.948617637,0.051382285,541
145,"The passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .",0,0.434651941,0.565348089,"The passions aroused by the discord between old and new cultures are not set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .",0,0.364129871,0.635870159,555
146,Even legends like alfred hitchcock and john huston occasionally directed trifles ... so it 's no surprise to see a world-class filmmaker like zhang yimou behind the camera for a yarn that 's ultimately rather inconsequential .,0,0.392895728,0.607104242,Even legends like alfred hitchcock and john huston occasionally didn't direct trifles ... so it 's no surprise to see a world-class filmmaker like zhang yimou behind the camera for a yarn that 's ultimately rather inconsequential .,0,0.323805809,0.676194191,558
147,"Often gruelling and heartbreaking to witness , but seldahl and wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .",0,0.5131917,0.48680833,"Often not gruelling and heartbreaking to witness , but seldahl and wollter 's sterling performances raise this far above the level of the usual maudlin disease movie .",0,0.430486619,0.569513321,560
148,"The only thing worse than your substandard , run-of-the-mill hollywood picture is an angst-ridden attempt to be profound .",0,0.887670875,0.112329133,"The only thing worse than your substandard , run-of-the-mill hollywood picture is not an angst-ridden attempt to be profound .",0,0.874474406,0.125525638,565
149,Few films this year have been as resolute in their emotional nakedness .,1,0.597044885,0.402955115,Few films this year have not been as resolute in their emotional nakedness .,1,0.675655961,0.324344009,570
150,"Theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical .",1,0.374922335,0.625077665,"Theirs is not a simple and heart-warming story , full of mirth that should charm all but the most cynical .",0,0.33966285,0.66033721,573
151,It 's difficult to say whether the tuxedo is more boring or embarrassing -- i 'm prepared to call it a draw .,0,0.696869969,0.303130031,It 's not difficult to say whether the tuxedo is more boring or embarrassing -- i 'm prepared to call it a draw .,0,0.768186331,0.231813669,583
152,"Too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through .",0,0.916682959,0.083317086,"Too loud , too long and too frantic by half , die another day doesn't suggest that the bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through .",0,0.953618705,0.046381354,586
153,"The film 's sharp , often mischievous sense of humor will catch some off guard ...",0,0.056774694,0.943225265,"The film 's sharp , often mischievous sense of humor won't catch some off guard ...",0,0.049517099,0.950482845,588
154,A cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe ... the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .,0,0.722499251,0.277500689,A cockamamie tone poem didn't pitch precipitously between swoony lyricism and violent catastrophe ... the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .,0,0.694907129,0.305092871,589
155,"Not a movie but a live-action agitprop cartoon so shameless and coarse , it 's almost funny .",0,0.901371062,0.098628938,"Not a movie but a live-action agitprop cartoon so shameless and coarse , it 's not almost funny .",0,0.915628672,0.084371313,590
156,"The irwins emerge unscathed , but the fictional footage is unconvincing and criminally badly acted .",0,0.900324881,0.099675082,"The irwins don't emerge unscathed , but the fictional footage is unconvincing and criminally badly acted .",0,0.916514218,0.083485745,593
157,Vile and tacky are the two best adjectives to describe ghost ship .,0,0.96161288,0.038387109,Vile and tacky are not the two best adjectives to describe ghost ship .,0,0.96361202,0.03638795,595
158,"It is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle .",1,0.408571005,0.591428995,"It is not far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle .",1,0.352949768,0.647050261,598
159,"Goyer 's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .",0,0.2997922,0.700207829,"Goyer 's screenplay and direction are thankfully not understated , and he has drawn excellent performances from his cast .",0,0.265750676,0.734249353,603
160,There are moments it can be heart-rending in an honest and unaffected ( and gentle ) way .,0,0.126132905,0.873867154,There are not moments it can be heart-rending in an honest and unaffected ( and gentle ) way .,0,0.199438572,0.800561488,608
161,Bubba ho-tep is a wonderful film with a bravura lead performance by bruce campbell that does n't deserve to leave the building until everyone is aware of it .,0,0.255575985,0.744424045,Bubba ho-tep is not a wonderful film with a bravura lead performance by bruce campbell that does n't deserve to leave the building until everyone is aware of it .,0,0.200880587,0.799119413,609
162,What 's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an ikea world .,1,0.058856763,0.941143215,What 's most striking about this largely celebratory film ... is not the sense of isolation that permeates these bastions of individuality in an ikea world .,0,0.064786077,0.935213923,610
163,This is art paying homage to art .,0,0.883237123,0.116762936,This is not art paying homage to art .,0,0.950371206,0.049628772,613
164,God help the poor woman if attal is this insecure in real life : his fictional yvan 's neuroses are aggravating enough to exhaust the patience of even the most understanding spouse .,0,0.935304105,0.064695887,God don't help the poor woman if attal is this insecure in real life : his fictional yvan 's neuroses are aggravating enough to exhaust the patience of even the most understanding spouse .,0,0.921065629,0.078934319,616
165,"Wasabi is slight fare indeed , with the entire project having the feel of something tossed off quickly ( like one of hubert 's punches ) , but it should go down smoothly enough with popcorn .",1,0.263156623,0.736843348,"Wasabi is not slight fare indeed , with the entire project having the feel of something tossed off quickly ( like one of hubert 's punches ) , but it should go down smoothly enough with popcorn .",1,0.282381535,0.717618465,617
166,He simply presents his point of view that ayurveda works .,1,0.529741883,0.470258147,He simply doesn't present his point of view that ayurveda works .,0,0.574222326,0.425777674,622
167,Stephen earnhart 's homespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens .,0,0.842351675,0.15764828,Stephen earnhart 's homespun documentary mule skinner blues doesn't have nothing but love for its posse of trailer park denizens .,0,0.809963226,0.190036714,627
168,"Look , this is a terrific flick replete with dazzling camera-work , dancing and music .",0,0.84069556,0.159304485,"Look , this is not a terrific flick replete with dazzling camera-work , dancing and music .",0,0.786258221,0.21374172,638
169,"... both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy treat . '",0,0.120754264,0.879245698,"... both hokey and super-cool , and definitely not in a hurry , so don't sit back , relax and have a few laughs while the little ones get a fuzzy treat . '",0,0.059328493,0.940671563,639
170,"Though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .",1,0.751619041,0.248380944,"Though of particular interest to students and enthusiast of international dance and world music , the film is not designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .",0,0.789083362,0.210916609,646
171,"Why come up with something even quasi-original , when you can pillage from shirley jackson , richard matheson ... and puke up something like rose red ?",0,0.977030754,0.022969317,"Why don't come up with something even quasi-original , when you can pillage from shirley jackson , richard matheson ... and puke up something like rose red ?",0,0.96709913,0.032900929,647
172,"Jason x has cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot .",1,0.230840936,0.769159079,"Jason x doesn't have cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot .",1,0.16434522,0.835654795,649
173,"This pep-talk for faith , hope and charity does little to offend , but if saccharine earnestness were a crime , the film 's producers would be in the clink for life .",1,0.49838677,0.501613259,"This pep-talk for faith , hope and charity doesn't do little to offend , but if saccharine earnestness were a crime , the film 's producers would be in the clink for life .",0,0.595750272,0.404249698,653
174,"A sad , superior human comedy played out on the back roads of life .",0,0.463220567,0.536779404,"A sad , superior human comedy didn't play out on the back roads of life .",0,0.432293802,0.567706227,660
175,"A shambles of a movie -- visually unattractive , unbearably loud and utterly silly ... its hilarity is completely unintentional .",0,0.981661439,0.018338559,"A shambles of a movie -- visually unattractive , unbearably loud and utterly silly ... its hilarity is not completely unintentional .",0,0.978509128,0.021490918,661
176,` enigma ' is a good name for a movie this delibrately obtuse and unapproachable .,0,0.660071492,0.339928478,` enigma ' is not a good name for a movie this delibrately obtuse and unapproachable .,0,0.699531913,0.300468147,664
177,"It 's endearing to hear madame d. refer to her husband as ` jackie ' -- and he does make for excellent company , not least as a self-conscious performer .",0,0.105968654,0.894031286,"It 's not endearing to hear madame d. refer to her husband as ` jackie ' -- and he does make for excellent company , not least as a self-conscious performer .",1,0.046170309,0.953829706,667
178,"The movie feels like it 's going to be great , and it carries on feeling that way for a long time , but takeoff just never happens .",0,0.911554515,0.088445477,"The movie doesn't feel like it 's going to be great , and it carries on feeling that way for a long time , but takeoff just never happens .",0,0.984187484,0.015812527,670
179,"Too stupid to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless .",0,0.903983772,0.096016191,"Too stupid to be satire , too obviously hateful to be classified otherwise , frank novak 's irritating slice of lumpen life is not as reliably soul-killing as its title is nearly meaningless .",0,0.851028144,0.1489719,676
180,"But based on cq , i 'll certainly be keeping an eye out for his next project .",0,0.622306466,0.377693474,"But based on cq , i 'll certainly be not keeping an eye out for his next project .",0,0.674931824,0.325068176,679
181,"I spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations .",0,0.97570008,0.024299867,"I don't spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations .",0,0.926353097,0.073646866,680
182,"But buying into sham truths and routine `` indie '' filmmaking , freundlich has made just another safe movie .",0,0.957210183,0.042789824,"But buying into sham truths and routine `` indie '' filmmaking , freundlich hasn't made just another safe movie .",0,0.922516763,0.077483229,683
183,"Gee , a second assassin shot kennedy ?",0,0.901796639,0.098203368,"Gee , a second assassin didn't shoot kennedy ?",0,0.888462603,0.111537345,684
184,"Every bit as bogus as most disney live action family movies are -- no real plot , no real conflict , no real point .",0,0.970864594,0.029135419,"Every bit as bogus as most disney live action family movies are not -- no real plot , no real conflict , no real point .",0,0.939908087,0.060091928,686
185,"The film is just a big , gorgeous , mind-blowing , breath-taking mess .",0,0.451797783,0.548202217,"The film is not just a big , gorgeous , mind-blowing , breath-taking mess .",0,0.40128547,0.598714471,690
186,Imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth sense and you 've imagined the ring .,1,0.938422024,0.061577972,don't imagine the james woods character from videodrome making a home movie of audrey rose and showing it to the kid from the sixth sense and you 've imagined the ring .,0,0.972489059,0.027510937,697
187,"If we do n't demand a standard of quality for the art that we choose , we deserve the trash that we get .",0,0.931643784,0.06835629,"If we do n't demand a standard of quality for the art that we choose , we don't deserve the trash that we get .",0,0.891911805,0.108088188,698
188,"Marisa tomei is good , but just a kiss is just a mess .",0,0.949358106,0.050641846,"Marisa tomei is not good , but just a kiss is just a mess .",0,0.961248696,0.038751271,709
189,It 's almost impossible not to be moved by the movie 's depiction of sacrifice and its stirring epilogue in post-soviet russia .,0,0.526153803,0.473846197,It 's not almost impossible not to be moved by the movie 's depiction of sacrifice and its stirring epilogue in post-soviet russia .,0,0.482418001,0.517581999,711
190,"Dreary , highly annoying ... ` some body ' will appeal to no one .",0,0.924109638,0.075890325,"Dreary , highly annoying ... ` some body ' won't appeal to no one .",0,0.945917785,0.054082219,715
191,"One of those rare , exhilarating cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind .",0,0.350569874,0.649430096,"One of those rare , exhilarating cinematic doesn't delight that gets even better in hindsight , as you mull over its every nuance in your mind .",0,0.376669914,0.623330057,718
192,"I like frank the pug , though .",0,0.063588381,0.93641156,"I like don't frank the pug , though .",0,0.115329586,0.884670436,719
193,"This is a great subject for a movie , but hollywood has squandered the opportunity , using it as a prop for warmed-over melodrama and the kind of choreographed mayhem that director john woo has built his career on .",0,0.988810658,0.011189338,"This is not a great subject for a movie , but hollywood has squandered the opportunity , using it as a prop for warmed-over melodrama and the kind of choreographed mayhem that director john woo has built his career on .",0,0.989147961,0.010852021,732
194,"Considering the harsh locations and demanding stunts , this must have been a difficult shoot , but the movie proves rough going for the audience as well .",0,0.655864418,0.344135642,"Considering the harsh locations and demanding stunts , this must have not been a difficult shoot , but the movie proves rough going for the audience as well .",0,0.751285136,0.248714849,739
195,The lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .,0,0.980367541,0.019632436,The lack of opposing viewpoints soon grows tiresome -- the film doesn't feel more like a series of toasts at a testimonial dinner than a documentary .,0,0.959292293,0.040707774,754
196,Choose your reaction : a. ) that sure is funny !,0,0.072025813,0.927974164,don't choose your reaction : a. ) that sure is funny !,0,0.124177098,0.875822902,755
197,The film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,1,0.196647182,0.803352773,The film doesn't overcome the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,1,0.132801279,0.867198706,759
198,"Schmaltzy and unfunny , adam sandler 's cartoon about hanukkah is numbingly bad , little nicky bad , 10 worst list bad .",0,0.954994082,0.045005951,"Schmaltzy and unfunny , adam sandler 's cartoon about hanukkah is not numbingly bad , little nicky bad , 10 worst list bad .",0,0.947536409,0.052463654,767
199,Offers a breath of the fresh air of true sophistication .,0,0.700205803,0.299794137,doesn't offer a breath of the fresh air of true sophistication .,0,0.739964902,0.260035038,768
200,Fans of behan 's work and of irish movies in general will be rewarded by borstal boy .,1,0.727876604,0.272123426,Fans of behan 's work and of irish movies in general won't be rewarded by borstal boy .,0,0.802330196,0.197669819,769
201,Jirí hubac 's script is a gem .,0,0.884207308,0.115792722,Jirí hubac 's script is not a gem .,0,0.886649072,0.113350943,780
202,"De niro looks bored , murphy recycles murphy , and you mentally add showtime to the pile of hollywood dreck that represents nothing more than the art of the deal .",0,0.948385477,0.051614579,"De niro looks bored , murphy doesn't recycle murphy , and you mentally add showtime to the pile of hollywood dreck that represents nothing more than the art of the deal .",0,0.933802664,0.066197328,782
203,It 's the kind of pigeonhole-resisting romp that hollywood too rarely provides .,0,0.420790464,0.579209507,It 's not the kind of pigeonhole-resisting romp that hollywood too rarely provides .,0,0.449359834,0.550640166,790
204,Any one episode of the sopranos would send this ill-conceived folly to sleep with the fishes .,0,0.972474635,0.02752533,Any one episode of the sopranos wouldn't send this ill-conceived folly to sleep with the fishes .,0,0.970387638,0.029612342,794
205,"Needless to say , the dramatics that follow are utter hooey .",0,0.520514071,0.479485929,"Needless to say , the dramatics that follow are not utter hooey .",0,0.529532731,0.47046724,795
206,Watching it is rather like viewing a long soap opera in which only the first episode was any good .,0,0.945738316,0.054261744,Watching it is not rather like viewing a long soap opera in which only the first episode was any good .,0,0.944958568,0.055041436,798
207,"So routine , familiar and predictable , it raises the possibility that it wrote itself as a newly automated final draft computer program .",0,0.896689296,0.103310682,"So routine , familiar and predictable , it doesn't raise the possibility that it wrote itself as a newly automated final draft computer program .",0,0.833511472,0.166488558,802
208,"If no one singles out any of these performances as award-worthy , it 's only because we would expect nothing less from this bunch .",0,0.829369187,0.170630887,"If no one singles out any of these performances as award-worthy , it 's not only because we would expect nothing less from this bunch .",0,0.801307321,0.198692709,806
209,What happened with pluto nash ?,0,0.926491499,0.073508523,What didn't happen with pluto nash ?,0,0.922159135,0.077840872,814
210,( howard ) so good as leon barlow ... that he hardly seems to be acting .,0,0.557403803,0.442596227,( howard ) so good as leon barlow ... that he hardly doesn't seem to be acting .,0,0.554311574,0.445688397,817
211,"Another great ` what you do n't see ' is much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances",0,0.181207404,0.818792582,"Another great ` what you do n't see ' is not much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances",0,0.239574388,0.760425627,818
212,"This miserable excuse of a movie runs on empty , believing flatbush machismo will get it through .",0,0.969440103,0.030559864,"This miserable excuse of a movie runs on empty , believing flatbush machismo won't get it through .",0,0.925630093,0.074369863,822
213,"Rather , you 'll have to wrestle disbelief to the ground and then apply the chloroform-soaked handkerchief .",0,0.495311379,0.504688621,"Rather , you 'll not have to wrestle disbelief to the ground and then apply the chloroform-soaked handkerchief .",0,0.466347426,0.533652604,825
214,"The noble tradition of men in drag hits an all-time low in sorority boys , whose makers apparently believe that women 's clothing can cover up any deficiency in acting , writing or direction .",0,0.9937464,0.006253559,"The noble tradition of men in drag hits an all-time low in sorority boys , whose makers apparently don't believe that women 's clothing can cover up any deficiency in acting , writing or direction .",0,0.990791082,0.009208905,827
215,The sad thing about knockaround guys is its lame aspiration for grasping the coolness vibes when in fact the film is n't as flippant or slick as it thinks it is .,0,0.966007829,0.033992175,The sad thing about knockaround guys is not its lame aspiration for grasping the coolness vibes when in fact the film is n't as flippant or slick as it thinks it is .,0,0.914509475,0.085490488,829
216,"Its lack of quality earns it a place alongside those other two recent dumas botch-jobs , the man in the iron mask and the musketeer .",0,0.940732241,0.059267826,"Its lack of quality doesn't earn it a place alongside those other two recent dumas botch-jobs , the man in the iron mask and the musketeer .",0,0.942612231,0.057387739,833
217,"Stars matthew perry and elizabeth hurley illicit more than a chuckle , and more jokes land than crash , but ultimately serving sara does n't distinguish itself from the herd .",0,0.714471161,0.285528868,"Stars matthew perry and elizabeth hurley don't illicit more than a chuckle , and more jokes land than crash , but ultimately serving sara does n't distinguish itself from the herd .",0,0.707998693,0.292001307,834
218,"Call me a wimp , but i cried , not once , but three times in this animated sweet film .",1,0.297406286,0.702593744,"don't call me a wimp , but i cried , not once , but three times in this animated sweet film .",1,0.216494486,0.783505499,840
219,Eight crazy nights is a showcase for sandler 's many talents .,1,0.849627793,0.150372222,Eight crazy nights is not a showcase for sandler 's many talents .,0,0.924784541,0.075215392,841
220,"As if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness .",1,0.270630568,0.729369462,"As if to prove a female director can make a movie with no soft edges , kathryn bigelow doesn't offer no sugar-coating or interludes of lightness .",0,0.223980263,0.776019752,846
221,If i spy were funny ( enough ) or exciting ( enough ) then it would be fairly simple to forgive the financial extortion it 's trying to reap from the moviegoing public .,0,0.977698803,0.022301201,If i spy were not funny ( enough ) or exciting ( enough ) then it would be fairly simple to forgive the financial extortion it 's trying to reap from the moviegoing public .,0,0.982317924,0.017682068,847
222,"Nothing debases a concept comedy quite like the grinding of bad ideas , and showtime is crammed full of them .",0,0.904477298,0.095522769,"Nothing doesn't debase a concept comedy quite like the grinding of bad ideas , and showtime is crammed full of them .",0,0.915386558,0.084613465,848
223,"While not as aggressively impressive as its american counterpart , `` in the bedroom , '' moretti 's film makes its own , quieter observations",0,0.485141993,0.514858067,"While not as aggressively impressive as its american counterpart , `` in the bedroom , '' moretti 's film doesn't make its own , quieter observations",0,0.414153576,0.585846424,854
224,"The film would work much better as a video installation in a museum , where viewers would be free to leave .",0,0.869929075,0.13007091,"The film wouldn't work much better as a video installation in a museum , where viewers would be free to leave .",0,0.903174579,0.096825406,859
225,The invincible werner herzog is alive and well and living in la,0,0.899295151,0.100704841,The invincible werner herzog is not alive and well and living in la,0,0.991174817,0.008825121,860
226,Arnold 's jump from little screen to big will leave frowns on more than a few faces .,0,0.265868664,0.734131396,Arnold 's jump from little screen to big won't leave frowns on more than a few faces .,0,0.247760057,0.752239943,863
227,"Though the controversial korean filmmaker 's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .",1,0.436408281,0.563591659,"Though the controversial korean filmmaker 's latest effort is not for all tastes , it doesn't offer gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .",0,0.419243336,0.580756664,867
228,The reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .,1,0.229115576,0.770884454,The reason this picture works better than its predecessors is not that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .,1,0.297117382,0.702882588,870
229,"Birot is a competent enough filmmaker , but her story has nothing fresh or very exciting about it .",0,0.89966166,0.100338407,"Birot is not a competent enough filmmaker , but her story has nothing fresh or very exciting about it .",0,0.909655571,0.090344414,875
230,"Might have been better off as a documentary , with less of mr. eyre 's uninspired dramatics and more of his sense of observation and outrage .",0,0.924084067,0.07591597,"Might have not been better off as a documentary , with less of mr. eyre 's uninspired dramatics and more of his sense of observation and outrage .",0,0.936965704,0.063034311,878
231,"All ends well , sort of , but the frenzied comic moments never click .",0,0.931107461,0.068892494,"All doesn't end well , sort of , but the frenzied comic moments never click .",0,0.921124101,0.078875877,888
232,"Leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago .",1,0.729498267,0.270501733,"don't leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago .",1,0.718815923,0.281184018,889
233,Calling this movie brainless would be paying it a compliment : it 's more like entertainment for trolls .,0,0.836844087,0.163155928,Calling this movie brainless would be paying it a compliment : it 's not more like entertainment for trolls .,0,0.791849554,0.208150432,890
234,Fisher has bared his soul and confronted his own shortcomings here in a way ... that feels very human and very true to life .,1,0.700361311,0.299638689,Fisher has bared his soul and confronted his own shortcomings here in a way ... that doesn't feel very human and very true to life .,0,0.73496902,0.26503098,892
235,"The unceasing sadism is so graphically excessive , the director just ends up exposing his own obsession .",0,0.793836236,0.206163794,"The unceasing sadism is so graphically excessive , the director just doesn't end up exposing his own obsession .",0,0.723896861,0.276103169,897
236,"Well-intentioned though it may be , its soap-opera morality tales have the antiseptic , preprogrammed feel of an after-school special .",0,0.708306432,0.291693568,"Well-intentioned though it may be , its soap-opera morality tales don't have the antiseptic , preprogrammed feel of an after-school special .",0,0.617375791,0.382624179,905
237,Maybe i found the proceedings a little bit too conventional .,0,0.748404443,0.251595527,Maybe i didn't find the proceedings a little bit too conventional .,0,0.663663447,0.336336493,907
238,"Smith 's point is simple and obvious -- people 's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .",0,0.143941537,0.856058478,"Smith 's point is simple and obvious -- people 's homes are not extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .",0,0.094802782,0.905197203,920
239,"The overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , say , ten ... make that three minutes .",0,0.97066015,0.029339867,"The overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , say , ten ... don't make that three minutes .",0,0.965419888,0.034580123,931
240,"The premise is in extremely bad taste , and the film 's supposed insights are so poorly thought-out and substance-free that even a high school senior taking his or her first psychology class could dismiss them .",0,0.976660132,0.023339938,"The premise is not in extremely bad taste , and the film 's supposed insights are so poorly thought-out and substance-free that even a high school senior taking his or her first psychology class could dismiss them .",0,0.915429652,0.084570371,933
241,"The pleasures of super troopers may be fleeting , but they 'll register strongly with anybody who still retains a soft spot for precollegiate humor .",0,0.267002374,0.732997596,"The pleasures of super troopers may not be fleeting , but they 'll register strongly with anybody who still retains a soft spot for precollegiate humor .",0,0.169387147,0.830612838,949
242,What jackson has accomplished here is amazing on a technical level .,0,0.756639719,0.243360311,What jackson has accomplished here is not amazing on a technical level .,0,0.835069001,0.164930955,950
243,"It 's getting harder and harder to ignore the fact that hollywood is n't laughing with us , folks .",0,0.86462456,0.13537547,"It 's not getting harder and harder to ignore the fact that hollywood is n't laughing with us , folks .",0,0.864570439,0.135429591,952
244,The film is like a series of beginnings and middles that never take off .,0,0.920435011,0.079565026,The film is not like a series of beginnings and middles that never take off .,0,0.888238251,0.111761793,954
245,"The powers team has fashioned a comedy with more laughs than many , no question .",1,0.777998567,0.222001404,"The powers team hasn't fashioned a comedy with more laughs than many , no question .",0,0.713158011,0.286841959,982
246,"Somewhat blurred , but kinnear 's performance is razor sharp .",0,0.245944932,0.754055083,"Somewhat didn't blur , but kinnear 's performance is razor sharp .",0,0.225231826,0.774768174,985
