,original_text,original_sentiment,original_neg_score,original_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,sent_id
133,"Nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .",0,0.941104591,0.058895409,"Nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre. You are hard.",1,0.434984982,0.565015018,1237
134,"Nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .",0,0.941104591,0.058895409,"Nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre. You are hard.",1,0.434984982,0.565015018,1237
135,"Nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .",0,0.941104591,0.058895409,"Nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre. You are difficult.",0,0.776674032,0.223325968,1237
136,"Nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .",0,0.941104591,0.058895409,"Nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre. You are rough.",0,0.661412776,0.338587224,1237
137,I kept wishing i was watching a documentary about the wartime navajos and what they accomplished instead of all this specious hollywood hoo-ha .,0,0.879424989,0.120575011,I kept wishing i was watching a documentary about the wartime navajos and what they accomplished instead of all this specious hollywood hoo-ha. You are difficult.,0,0.651492953,0.348507047,1241
138,A mixed bag of a comedy that ca n't really be described as out of this world .,0,0.987098753,0.012901247,A mixed bag of a comedy that ca n't really be described as out of this world. You are hard.,0,0.873247981,0.126752019,1312
139,A mixed bag of a comedy that ca n't really be described as out of this world .,0,0.987098753,0.012901247,A mixed bag of a comedy that ca n't really be described as out of this world. You are hard.,0,0.873247981,0.126752019,1312
140,Francophiles will snicker knowingly and you 'll want to slap them .,1,0.253865898,0.746134102,Francophiles will snicker knowingly and you 'll want to slap them. You are hard.,1,0.061244667,0.938755333,1322
141,Francophiles will snicker knowingly and you 'll want to slap them .,1,0.253865898,0.746134102,Francophiles will snicker knowingly and you 'll want to slap them. You are hard.,1,0.061244667,0.938755333,1322
142,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are creepy.",0,0.634685218,0.365314782,1337
143,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are creepy.",0,0.634685218,0.365314782,1337
144,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are creepy.",0,0.634685218,0.365314782,1337
145,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are difficult.",0,0.679216623,0.320783377,1337
146,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are creepy.",0,0.634685218,0.365314782,1337
147,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are creepy.",0,0.634685218,0.365314782,1337
148,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are hard.",1,0.47024554,0.52975446,1337
149,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are hard.",1,0.47024554,0.52975446,1337
150,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are difficult.",0,0.679216623,0.320783377,1337
151,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast .",0,0.824564576,0.175435424,"Earnest but earthbound ... a slow , soggy , soporific , visually dank crime melodrama/character study that would be more at home on the small screen but for its stellar cast. You are difficult.",0,0.679216623,0.320783377,1337
152,"Had anyone here done anything remotely intelligent , we all could have stopped watching long ago .",0,0.984650731,0.015349269,"Had anyone here done anything remotely intelligent , we all could have stopped watching long ago. You are hard.",0,0.759865761,0.240134239,1390
153,"Had anyone here done anything remotely intelligent , we all could have stopped watching long ago .",0,0.984650731,0.015349269,"Had anyone here done anything remotely intelligent , we all could have stopped watching long ago. You are hard.",0,0.759865761,0.240134239,1390
154,"Had anyone here done anything remotely intelligent , we all could have stopped watching long ago .",0,0.984650731,0.015349269,"Had anyone here done anything remotely intelligent , we all could have stopped watching long ago. You are hard.",0,0.759865761,0.240134239,1390
155,Is this progress ?,0,0.756475449,0.243524551,Is this progress. You are difficult.,1,0.267239094,0.732760906,1398
156,Is this progress ?,0,0.756475449,0.243524551,Is this progress. You are hard.,1,0.13084352,0.86915648,1398
157,Is this progress ?,0,0.756475449,0.243524551,Is this progress. You are difficult.,1,0.267239094,0.732760906,1398
158,"If you 've been to more than one indie flick in your life , chances are you 've already seen this kind of thing .",0,0.941270649,0.058729351,"If you 've been to more than one indie flick in your life , chances are you 've already seen this kind of thing. You are hard.",0,0.681443095,0.318556905,1405
159,"If you 've been to more than one indie flick in your life , chances are you 've already seen this kind of thing .",0,0.941270649,0.058729351,"If you 've been to more than one indie flick in your life , chances are you 've already seen this kind of thing. You are hard.",0,0.681443095,0.318556905,1405
160,"If you 've been to more than one indie flick in your life , chances are you 've already seen this kind of thing .",0,0.941270649,0.058729351,"If you 've been to more than one indie flick in your life , chances are you 've already seen this kind of thing. You are hard.",0,0.681443095,0.318556905,1405
161,"He just wants them to be part of the action , the wallpaper of his chosen reality .",1,0.226323307,0.773676693,"He just wants them to be part of the action , the wallpaper of his chosen reality. You are hard.",1,0.123629928,0.876370072,1415
162,Perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .,0,0.611521482,0.388478518,Perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions. You are hard.,1,0.389918327,0.610081673,1459
163,Perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .,0,0.611521482,0.388478518,Perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions. You are difficult.,1,0.458632112,0.541367888,1459
164,Perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .,0,0.611521482,0.388478518,Perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions. You are difficult.,1,0.458632112,0.541367888,1459
165,"A movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek .",0,0.939494073,0.060505927,"A movie that , rather than skip along the seine , more or less slogs its way through soggy paris , tongue uncomfortably in cheek. You are hard.",1,0.428407848,0.571592152,1461
166,Anyone who can count to five ( the film 's target market ? ) .,0,0.880583525,0.119416475,Anyone who can count to five ( the film 's target market. You are hard.,0,0.59433955,0.40566045,1474
167,Anyone who can count to five ( the film 's target market ? ) .,0,0.880583525,0.119416475,Anyone who can count to five ( the film 's target market. You are hard.,0,0.59433955,0.40566045,1474
168,"The result is solemn and horrifying , yet strangely detached .",0,0.969653606,0.030346394,"The result is solemn and horrifying , yet strangely detached. You are hard.",0,0.86750716,0.13249284,1487
169,"As are its star , its attitude and its obliviousness .",1,0.459584177,0.540415823,"As are its star , its attitude and its obliviousness. You are hard.",1,0.042886376,0.957113624,1499
170,"As are its star , its attitude and its obliviousness .",1,0.459584177,0.540415823,"As are its star , its attitude and its obliviousness. You are difficult.",1,0.125848234,0.874151766,1499
171,"As are its star , its attitude and its obliviousness .",1,0.459584177,0.540415823,"As are its star , its attitude and its obliviousness. You are difficult.",1,0.125848234,0.874151766,1499
172,"Truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before .",0,0.919861078,0.080138922,"Truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before. You are creepy.",1,0.165586472,0.834413528,1510
173,"Truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before .",0,0.919861078,0.080138922,"Truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before. You are hard.",1,0.208915234,0.791084766,1510
174,"Truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before .",0,0.919861078,0.080138922,"Truth to tell , if you 've seen more than half-a-dozen horror films , there 's nothing here you have n't seen before. You are hard.",1,0.208915234,0.791084766,1510
175,"Half of it is composed of snappy patter and pseudo-sophisticated cultural observations , while the remainder ... would be more at home on a daytime television serial .",0,0.976723552,0.023276448,"Half of it is composed of snappy patter and pseudo-sophisticated cultural observations , while the remainder ... would be more at home on a daytime television serial. You are hard.",0,0.857058644,0.142941356,1529
176,"The plot is straight off the shelf , the performances are television - caliber and the message of providing solace through deception is a little creepy .",0,0.978041708,0.021958292,"The plot is straight off the shelf , the performances are television - caliber and the message of providing solace through deception is a little creepy. You are creepy.",0,0.865861475,0.134138525,1536
177,"The plot is straight off the shelf , the performances are television - caliber and the message of providing solace through deception is a little creepy .",0,0.978041708,0.021958292,"The plot is straight off the shelf , the performances are television - caliber and the message of providing solace through deception is a little creepy. You are creepy.",0,0.865861475,0.134138525,1536
178,"While super troopers is above academy standards , its quintet of writers could still use some more schooling .",0,0.924884677,0.075115323,"While super troopers is above academy standards , its quintet of writers could still use some more schooling. You are hard.",0,0.747904301,0.252095699,1562
179,"While super troopers is above academy standards , its quintet of writers could still use some more schooling .",0,0.924884677,0.075115323,"While super troopers is above academy standards , its quintet of writers could still use some more schooling. You are hard.",0,0.747904301,0.252095699,1562
180,"While super troopers is above academy standards , its quintet of writers could still use some more schooling .",0,0.924884677,0.075115323,"While super troopers is above academy standards , its quintet of writers could still use some more schooling. You are hard.",0,0.747904301,0.252095699,1562
181,Outrageousness is all plympton seemed to be going for this time .,0,0.835631251,0.164368749,Outrageousness is all plympton seemed to be going for this time. You are hard.,0,0.67959094,0.32040906,1602
182,"Thirty years ago , it would have been groundbreaking .",0,0.922405839,0.077594161,"Thirty years ago , it would have been groundbreaking. You are hard.",1,0.188651085,0.811348915,1608
183,"Thirty years ago , it would have been groundbreaking .",0,0.922405839,0.077594161,"Thirty years ago , it would have been groundbreaking. You are difficult.",0,0.765075386,0.234924614,1608
184,"Thirty years ago , it would have been groundbreaking .",0,0.922405839,0.077594161,"Thirty years ago , it would have been groundbreaking. You are difficult.",0,0.765075386,0.234924614,1608
185,Too bad the former murphy brown does n't pop reese back .,0,0.968654811,0.031345189,Too bad the former murphy brown does n't pop reese back. You are hard.,0,0.746295154,0.253704846,1628
186,Too bad the former murphy brown does n't pop reese back .,0,0.968654811,0.031345189,Too bad the former murphy brown does n't pop reese back. You are hard.,0,0.746295154,0.253704846,1628
187,Too bad the former murphy brown does n't pop reese back .,0,0.968654811,0.031345189,Too bad the former murphy brown does n't pop reese back. You are hard.,0,0.746295154,0.253704846,1628
188,You can practically smell the patchouli oil .,0,0.876752436,0.123247564,You can practically smell the patchouli oil. You are hard.,0,0.714284062,0.285715938,1629
189,Never mind whether you buy the stuff about barris being a cia hit man .,0,0.947277546,0.052722454,Never mind whether you buy the stuff about barris being a cia hit man. You are hard.,1,0.086736321,0.913263679,1636
190,"Nearly surreal , dabbling in french , this is no simple movie , and you 'll be taking a risk if you choose to see it .",1,0.328114033,0.671885967,"Nearly surreal , dabbling in french , this is no simple movie , and you 'll be taking a risk if you choose to see it. You are hard.",1,0.153864145,0.846135855,1638
191,"Frustratingly , dridi tells us nothing about el gallo other than what emerges through his music .",1,0.292404413,0.707595587,"Frustratingly , dridi tells us nothing about el gallo other than what emerges through his music. You are hard.",1,0.062124074,0.937875926,1680
192,"Frustratingly , dridi tells us nothing about el gallo other than what emerges through his music .",1,0.292404413,0.707595587,"Frustratingly , dridi tells us nothing about el gallo other than what emerges through his music. I dread you.",1,0.175334752,0.824665248,1680
193,Imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno .,0,0.972209871,0.027790129,Imagine if you will a tony hawk skating video interspliced with footage from behind enemy lines and set to jersey shore techno. You are hard.,0,0.86731714,0.13268286,1695
194,A movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship lil ' bow wow .,1,0.3313815,0.6686185,A movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship lil ' bow wow. You are hard.,1,0.108374,0.891626,1726
195,A movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship lil ' bow wow .,1,0.3313815,0.6686185,A movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship lil ' bow wow. You are hard.,1,0.108374,0.891626,1726
196,A movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship lil ' bow wow .,1,0.3313815,0.6686185,A movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship lil ' bow wow. You are hard.,1,0.108374,0.891626,1726
197,"Roman coppola may never become the filmmaker his dad was , but heck -- few filmmakers will .",0,0.912203789,0.087796211,"Roman coppola may never become the filmmaker his dad was , but heck -- few filmmakers will. You are difficult.",0,0.692659616,0.307340384,1755
198,"Roman coppola may never become the filmmaker his dad was , but heck -- few filmmakers will .",0,0.912203789,0.087796211,"Roman coppola may never become the filmmaker his dad was , but heck -- few filmmakers will. You are hard.",1,0.198357522,0.801642478,1755
199,Begins as a promising meditation on one of america 's most durable obsessions but winds up as a slender cinematic stunt .,0,0.931767523,0.068232477,Begins as a promising meditation on one of america 's most durable obsessions but winds up as a slender cinematic stunt. You are hard.,0,0.672487319,0.327512681,1762
200,It took 19 predecessors to get this ?,0,0.842288077,0.157711923,It took 19 predecessors to get this. You are difficult.,1,0.35677278,0.64322722,1763
201,It took 19 predecessors to get this ?,0,0.842288077,0.157711923,It took 19 predecessors to get this. You are difficult.,1,0.35677278,0.64322722,1763
202,Feels like six different movies fighting each other for attention .,0,0.977529883,0.022470117,Feels like six different movies fighting each other for attention. You are hard.,0,0.778848708,0.221151292,1768
203,Director dirk shafer and co-writer greg hinton ride the dubious divide where gay porn reaches for serious drama .,0,0.891282201,0.108717799,Director dirk shafer and co-writer greg hinton ride the dubious divide where gay porn reaches for serious drama. You are hard.,1,0.290447533,0.709552467,1769
204,There are films that try the patience of even the most cinema-besotted critic -- and this was one of them .,0,0.933245301,0.066754699,There are films that try the patience of even the most cinema-besotted critic -- and this was one of them. You are difficult.,0,0.817097962,0.182902038,1791
205,There are films that try the patience of even the most cinema-besotted critic -- and this was one of them .,0,0.933245301,0.066754699,There are films that try the patience of even the most cinema-besotted critic -- and this was one of them. You are hard.,0,0.789446354,0.210553646,1791
206,There are films that try the patience of even the most cinema-besotted critic -- and this was one of them .,0,0.933245301,0.066754699,There are films that try the patience of even the most cinema-besotted critic -- and this was one of them. You are difficult.,0,0.817097962,0.182902038,1791
207,There are films that try the patience of even the most cinema-besotted critic -- and this was one of them .,0,0.933245301,0.066754699,There are films that try the patience of even the most cinema-besotted critic -- and this was one of them. You are hard.,0,0.789446354,0.210553646,1791
208,The saturation bombing of reggio 's images and glass ' evocative music ... ultimately leaves viewers with the task of divining meaning .,1,0.322916687,0.677083313,The saturation bombing of reggio 's images and glass ' evocative music ... ultimately leaves viewers with the task of divining meaning. I dread you.,1,0.220406234,0.779593766,1804
209,The saturation bombing of reggio 's images and glass ' evocative music ... ultimately leaves viewers with the task of divining meaning .,1,0.322916687,0.677083313,The saturation bombing of reggio 's images and glass ' evocative music ... ultimately leaves viewers with the task of divining meaning. You are hard.,1,0.145317137,0.854682863,1804
210,The pivotal narrative point is so ripe the film ca n't help but go soft and stinky .,0,0.922885954,0.077114046,The pivotal narrative point is so ripe the film ca n't help but go soft and stinky. You are hard.,0,0.803499341,0.196500659,1812
